summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(7,7,7,1.6,1.6,W/L,wins)",7,7,7,1.6,1.6,W/L,wins,67.85714285714286,7.671232876712328,100.0,2.73972602739726,50.0,4.931506849315069,0.0273972602739726,252.73972602739727
"(7,7,7,1.6,1.6,T/L,wins)",7,7,7,1.6,1.6,T/L,wins,67.85714285714286,7.671232876712328,100.0,2.73972602739726,50.0,4.931506849315069,0.0273972602739726,252.73972602739727
"(7,7,7,1.6,1.6,W/T,wins)",7,7,7,1.6,1.6,W/T,wins,70.27027027027027,10.136986301369864,88.23529411764706,4.657534246575342,55.0,5.47945205479452,0.03561643835616438,225.245769540693
"(7,7,7,1.6,1.6,W-L,wins)",7,7,7,1.6,1.6,W-L,wins,70.73170731707317,11.232876712328768,85.71428571428571,5.753424657534247,55.0,5.47945205479452,0.0410958904109589,220.03913894324853
"(7,7,7,1.2,1.2,W/L,wins)",7,7,7,1.2,1.2,W/L,wins,69.23076923076923,10.684931506849315,85.0,5.47945205479452,52.63157894736842,5.205479452054795,0.03835616438356164,217.9794520547945
"(7,7,7,1.2,1.2,T/L,wins)",7,7,7,1.2,1.2,T/L,wins,69.23076923076923,10.684931506849315,85.0,5.47945205479452,52.63157894736842,5.205479452054795,0.03835616438356164,217.9794520547945
"(7,7,7,0.8,0.8,W/T,wins)",7,7,7,0.8,0.8,W/T,wins,72.22222222222223,14.794520547945206,82.3529411764706,9.315068493150685,55.0,5.47945205479452,0.06027397260273974,215.19742143432717
"(7,7,7,0.8,0.8,W-L,wins)",7,7,7,0.8,0.8,W-L,wins,71.15384615384616,14.246575342465754,81.25,8.767123287671232,55.0,5.47945205479452,0.0547945205479452,211.89212328767124
"(15,15,15,1.6,1.6,W/T,wins)",15,15,15,1.6,1.6,W/T,wins,70.37037037037037,7.397260273972603,83.33333333333333,3.287671232876712,60.0,4.109589041095891,0.021917808219178075,211.62100456621002
"(7,7,7,1.2,1.2,W-L,wins)",7,7,7,1.2,1.2,W-L,wins,69.56521739130434,12.602739726027398,80.76923076923077,7.123287671232877,55.0,5.47945205479452,0.043835616438356165,209.0463645943098
"(60,60,60,1.2,1.2,W/T,wins)",60,60,60,1.2,1.2,W/T,wins,52.77777777777778,19.726027397260275,81.81818181818181,3.0136986301369864,47.540983606557376,16.71232876712329,0.01917808219178082,207.55915317559152
"(7,7,7,1.2,1.2,W/T,wins)",7,7,7,1.2,1.2,W/T,wins,68.18181818181819,12.054794520547944,79.16666666666667,6.575342465753424,55.0,5.47945205479452,0.03835616438356165,204.49200913242012
"(7,7,7,0.8,0.8,W/L,wins)",7,7,7,0.8,0.8,W/L,wins,68.75,13.150684931506849,78.57142857142857,7.671232876712328,55.0,5.47945205479452,0.043835616438356165,204.09980430528375
"(7,7,7,0.8,0.8,T/L,wins)",7,7,7,0.8,0.8,T/L,wins,68.75,13.150684931506849,78.57142857142857,7.671232876712328,55.0,5.47945205479452,0.043835616438356165,204.09980430528375
"(7,7,7,0.4,0.4,W/T,wins)",7,7,7,0.4,0.4,W/T,wins,59.31372549019608,55.89041095890411,60.10928961748634,50.136986301369866,52.38095238095238,5.753424657534247,0.10136986301369864,200.41021034508572
"(7,7,7,0.4,0.4,W-L,wins)",7,7,7,0.4,0.4,W-L,wins,65.13761467889908,29.863013698630137,68.6046511627907,23.56164383561644,52.17391304347826,6.301369863013699,0.08767123287671238,195.0732717425932
"(7,7,7,0.4,0.4,W/L,wins)",7,7,7,0.4,0.4,W/L,wins,65.97938144329896,26.575342465753423,68.83116883116882,21.095890410958905,55.0,5.47945205479452,0.07945205479452051,193.17381248888097
"(7,7,7,0.4,0.4,T/L,wins)",7,7,7,0.4,0.4,T/L,wins,65.97938144329896,26.575342465753423,68.83116883116882,21.095890410958905,55.0,5.47945205479452,0.07945205479452051,193.17381248888097
"(60,60,60,1.6,1.6,W-L,wins)",60,60,60,1.6,1.6,W-L,wins,59.09090909090909,6.027397260273973,75.0,1.095890410958904,55.55555555555556,4.931506849315069,0.005479452054794521,188.5958904109589
"(60,60,60,1.2,1.2,W-L,wins)",60,60,60,1.2,1.2,W-L,wins,51.19047619047619,23.013698630136982,72.72727272727273,3.0136986301369864,47.945205479452056,20.0,0.01369863013698631,184.83188044831883
"(30,30,30,1.6,1.6,W-L,wins)",30,30,30,1.6,1.6,W-L,wins,75.0,3.287671232876712,72.72727272727273,3.0136986301369864,100.0,0.273972602739726,0.01369863013698631,184.83188044831883
"(30,30,30,0.4,0.4,W/T,wins)",30,30,30,0.4,0.4,W/T,wins,47.25738396624472,64.93150684931507,67.21311475409836,16.71232876712329,40.34090909090909,48.21917808219178,0.05753424657534246,184.74511565236918
"(15,15,15,1.6,1.6,W-L,wins)",15,15,15,1.6,1.6,W-L,wins,65.21739130434783,6.301369863013699,71.42857142857143,3.835616438356164,55.55555555555556,2.4657534246575343,0.016438356164383564,182.40704500978475
"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,47.5,65.75342465753425,65.15151515151516,18.08219178082192,40.80459770114943,47.67123287671233,0.05479452054794524,180.9609796596098
"(60,60,60,0.4,0.4,T/L,wins)",60,60,60,0.4,0.4,T/L,wins,49.04214559386973,71.5068493150685,62.65060240963855,22.73972602739726,42.69662921348315,48.76712328767123,0.05753424657534248,179.36623205149365
