summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(60,60,60,1.6,1.6,W/L,earnings)",60,60,60,1.6,1.6,W/L,earnings,66.66666666666667,4.109589041095891,63.63636363636363,3.0136986301369864,75.0,1.095890410958904,0.00821917808219178,162.10460772104608
"(15,15,15,0.4,0.4,W/T,wins)",15,15,15,0.4,0.4,W/T,wins,53.191489361702125,25.753424657534246,59.57446808510638,12.876712328767123,46.80851063829788,12.876712328767123,0.024657534246575335,161.81288254153307
"(15,15,15,0.8,0.8,W/L,earnings)",15,15,15,0.8,0.8,W/L,earnings,51.11111111111112,12.32876712328767,62.5,4.383561643835616,44.82758620689656,7.945205479452055,0.010958904109589041,160.6335616438356
"(15,15,15,0.8,0.8,W-L,earnings)",15,15,15,0.8,0.8,W-L,earnings,51.11111111111112,12.32876712328767,62.5,4.383561643835616,44.82758620689656,7.945205479452055,0.010958904109589041,160.6335616438356
"(15,15,15,0.8,0.8,T/L,earnings)",15,15,15,0.8,0.8,T/L,earnings,51.11111111111112,12.32876712328767,62.5,4.383561643835616,44.82758620689656,7.945205479452055,0.010958904109589041,160.6335616438356
"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,46.92307692307692,35.61643835616438,56.16438356164384,20.0,35.08771929824562,15.616438356164384,0.024657534246575352,160.4109589041096
"(30,30,30,0.4,0.4,W-L,earnings)",30,30,30,0.4,0.4,W-L,earnings,48.71794871794872,32.054794520547944,56.92307692307692,17.80821917808219,38.46153846153846,14.246575342465754,0.02465753424657533,160.1159114857745
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,49.56521739130435,31.506849315068493,56.92307692307692,17.80821917808219,40.0,13.6986301369863,0.02465753424657533,160.1159114857745
"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,49.56521739130435,31.506849315068493,56.92307692307692,17.80821917808219,40.0,13.6986301369863,0.02465753424657533,160.1159114857745
"(15,15,15,0.4,0.4,T/L,wins)",15,15,15,0.4,0.4,T/L,wins,51.69491525423729,32.32876712328767,56.89655172413793,15.89041095890411,46.66666666666666,16.438356164383563,0.02191780821917809,158.13179026924894
"(15,15,15,0.4,0.4,W/L,wins)",15,15,15,0.4,0.4,W/L,wins,51.69491525423729,32.32876712328767,56.89655172413793,15.89041095890411,46.66666666666666,16.438356164383563,0.02191780821917809,158.13179026924894
"(30,30,30,1.2,1.2,W/L,earnings)",30,30,30,1.2,1.2,W/L,earnings,55.0,5.47945205479452,61.53846153846154,3.5616438356164384,42.85714285714285,1.917808219178082,0.008219178082191783,157.4077976817703
"(30,30,30,1.2,1.2,T/L,earnings)",30,30,30,1.2,1.2,T/L,earnings,55.0,5.47945205479452,61.53846153846154,3.5616438356164384,42.85714285714285,1.917808219178082,0.008219178082191783,157.4077976817703
"(30,30,30,1.2,1.2,W-L,earnings)",30,30,30,1.2,1.2,W-L,earnings,56.52173913043478,6.301369863013699,61.53846153846154,3.5616438356164384,50.0,2.73972602739726,0.008219178082191783,157.4077976817703
"(7,7,7,0.8,0.8,W-L,wins)",7,7,7,0.8,0.8,W-L,wins,53.57142857142857,15.342465753424657,60.0,6.849315068493151,48.38709677419355,8.493150684931507,0.0136986301369863,156.84931506849315
"(30,30,30,0.8,0.8,W/T,earnings)",30,30,30,0.8,0.8,W/T,earnings,53.333333333333336,12.32876712328767,59.25925925925926,7.397260273972603,44.44444444444444,4.931506849315069,0.013698630136986297,155.54540842212074
"(30,30,30,1.2,1.2,W/T,wins)",30,30,30,1.2,1.2,W/T,wins,61.29032258064516,8.493150684931507,60.0,4.109589041095891,62.5,4.383561643835616,0.00821917808219178,154.1095890410959
"(30,30,30,0.8,0.8,T/L,earnings)",30,30,30,0.8,0.8,T/L,earnings,54.285714285714285,9.58904109589041,59.09090909090909,6.027397260273973,46.15384615384615,3.5616438356164384,0.010958904109589045,153.75466998754672
"(30,30,30,0.8,0.8,W/L,earnings)",30,30,30,0.8,0.8,W/L,earnings,54.285714285714285,9.58904109589041,59.09090909090909,6.027397260273973,46.15384615384615,3.5616438356164384,0.010958904109589045,153.75466998754672
"(30,30,30,0.8,0.8,W-L,earnings)",30,30,30,0.8,0.8,W-L,earnings,55.26315789473684,10.41095890410959,59.09090909090909,6.027397260273973,50.0,4.383561643835616,0.010958904109589045,153.75466998754672
"(30,30,30,1.6,1.6,W/L,wins)",30,30,30,1.6,1.6,W/L,wins,57.57575757575758,9.04109589041096,57.57575757575758,9.04109589041096,,0.0,0.01369863013698631,152.9804898298049
"(30,30,30,1.6,1.6,T/L,wins)",30,30,30,1.6,1.6,T/L,wins,57.57575757575758,9.04109589041096,57.57575757575758,9.04109589041096,,0.0,0.01369863013698631,152.9804898298049
"(60,60,60,1.6,1.6,W-L,earnings)",60,60,60,1.6,1.6,W-L,earnings,64.70588235294117,4.657534246575342,60.0,2.73972602739726,71.42857142857143,1.917808219178082,0.005479452054794519,152.73972602739727
"(15,15,15,0.8,0.8,W/T,earnings)",15,15,15,0.8,0.8,W/T,earnings,50.0,13.150684931506849,58.8235294117647,4.657534246575342,45.16129032258065,8.493150684931507,0.008219178082191783,151.71635777598712
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,48.75,21.91780821917808,54.54545454545455,15.068493150684931,36.0,6.849315068493151,0.013698630136986321,151.4321295143213
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,48.75,21.91780821917808,54.54545454545455,15.068493150684931,36.0,6.849315068493151,0.013698630136986321,151.4321295143213
"(15,15,15,0.4,0.4,T/L,earnings)",15,15,15,0.4,0.4,T/L,earnings,48.75,21.91780821917808,56.25,8.767123287671232,43.75,13.150684931506849,0.010958904109589041,149.39212328767124
"(15,15,15,0.4,0.4,W-L,earnings)",15,15,15,0.4,0.4,W-L,earnings,48.10126582278481,21.64383561643836,56.25,8.767123287671232,42.5531914893617,12.876712328767123,0.010958904109589041,149.39212328767124
"(15,15,15,0.4,0.4,W/L,earnings)",15,15,15,0.4,0.4,W/L,earnings,48.75,21.91780821917808,56.25,8.767123287671232,43.75,13.150684931506849,0.010958904109589041,149.39212328767124
"(15,15,15,1.2,1.2,T/L,wins)",15,15,15,1.2,1.2,T/L,wins,54.0,13.6986301369863,55.88235294117647,9.315068493150685,50.0,4.383561643835616,0.010958904109589045,149.02095084609186
"(15,15,15,1.2,1.2,W/L,wins)",15,15,15,1.2,1.2,W/L,wins,54.0,13.6986301369863,55.88235294117647,9.315068493150685,50.0,4.383561643835616,0.010958904109589045,149.02095084609186
"(15,15,15,0.4,0.4,W/T,earnings)",15,15,15,0.4,0.4,W/T,earnings,47.05882352941177,23.28767123287671,55.88235294117647,9.315068493150685,41.1764705882353,13.972602739726028,0.010958904109589045,149.02095084609186
"(15,15,15,1.6,1.6,W/T,earnings)",15,15,15,1.6,1.6,W/T,earnings,50.0,7.671232876712328,57.142857142857146,1.917808219178082,47.61904761904762,5.753424657534247,0.0027397260273972633,144.77495107632095
"(15,15,15,1.6,1.6,W-L,earnings)",15,15,15,1.6,1.6,W-L,earnings,50.0,7.671232876712328,57.142857142857146,1.917808219178082,47.61904761904762,5.753424657534247,0.0027397260273972633,144.77495107632095
"(15,15,15,1.6,1.6,T/L,earnings)",15,15,15,1.6,1.6,T/L,earnings,53.84615384615385,7.123287671232877,57.142857142857146,1.917808219178082,52.63157894736842,5.205479452054795,0.0027397260273972633,144.77495107632095
"(15,15,15,1.6,1.6,W/L,earnings)",15,15,15,1.6,1.6,W/L,earnings,53.84615384615385,7.123287671232877,57.142857142857146,1.917808219178082,52.63157894736842,5.205479452054795,0.0027397260273972633,144.77495107632095
"(30,30,30,1.2,1.2,T/L,wins)",30,30,30,1.2,1.2,T/L,wins,53.48837209302326,11.780821917808218,52.38095238095238,11.506849315068491,100.0,0.273972602739726,0.005479452054794526,142.45923026744944
"(30,30,30,1.2,1.2,W/L,wins)",30,30,30,1.2,1.2,W/L,wins,53.48837209302326,11.780821917808218,52.38095238095238,11.506849315068491,100.0,0.273972602739726,0.005479452054794526,142.45923026744944
"(30,30,30,1.2,1.2,W/T,earnings)",30,30,30,1.2,1.2,W/T,earnings,53.84615384615385,7.123287671232877,53.333333333333336,4.109589041095891,54.54545454545455,3.0136986301369864,0.00273972602739726,137.44292237442923
"(15,15,15,1.2,1.2,W/L,earnings)",15,15,15,1.2,1.2,W/L,earnings,48.48484848484848,9.04109589041096,50.0,2.191780821917808,48.0,6.849315068493151,0.0,127.1917808219178
"(15,15,15,1.2,1.2,W/T,earnings)",15,15,15,1.2,1.2,W/T,earnings,47.05882352941177,9.315068493150685,50.0,2.191780821917808,46.15384615384615,7.123287671232877,0.0,127.1917808219178
"(15,15,15,1.2,1.2,T/L,earnings)",15,15,15,1.2,1.2,T/L,earnings,48.48484848484848,9.04109589041096,50.0,2.191780821917808,48.0,6.849315068493151,0.0,127.1917808219178
"(15,15,15,1.2,1.2,W-L,earnings)",15,15,15,1.2,1.2,W-L,earnings,47.05882352941177,9.315068493150685,50.0,2.191780821917808,46.15384615384615,7.123287671232877,0.0,127.1917808219178
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,32.69230769230769,14.246575342465754,50.0,1.095890410958904,31.25,13.150684931506849,0.0,126.0958904109589
"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,33.9622641509434,14.52054794520548,50.0,1.095890410958904,32.6530612244898,13.424657534246576,0.0,126.0958904109589
"(60,60,60,1.6,1.6,W/T,wins)",60,60,60,1.6,1.6,W/T,wins,48.83720930232558,11.780821917808218,50.0,1.095890410958904,48.71794871794872,10.684931506849315,0.0,126.0958904109589
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,33.333333333333336,18.90410958904109,50.0,1.095890410958904,32.30769230769231,17.80821917808219,0.0,126.0958904109589
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,33.333333333333336,18.90410958904109,50.0,1.095890410958904,32.30769230769231,17.80821917808219,0.0,126.0958904109589
"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,33.9622641509434,14.52054794520548,50.0,1.095890410958904,32.6530612244898,13.424657534246576,0.0,126.0958904109589
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,33.333333333333336,18.90410958904109,50.0,1.095890410958904,32.30769230769231,17.80821917808219,0.0,126.0958904109589
"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,33.9622641509434,14.52054794520548,50.0,1.095890410958904,32.6530612244898,13.424657534246576,0.0,126.0958904109589
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,33.333333333333336,18.90410958904109,50.0,1.095890410958904,32.30769230769231,17.80821917808219,0.0,126.0958904109589
"(7,7,7,1.6,1.6,W-L,wins)",7,7,7,1.6,1.6,W-L,wins,56.52173913043478,6.301369863013699,50.0,0.547945205479452,57.142857142857146,5.753424657534247,0.0,125.54794520547945
"(7,7,7,1.2,1.2,W/T,wins)",7,7,7,1.2,1.2,W/T,wins,52.0,6.849315068493151,50.0,0.547945205479452,52.17391304347826,6.301369863013699,0.0,125.54794520547945
"(7,7,7,1.6,1.6,T/L,earnings)",7,7,7,1.6,1.6,T/L,earnings,30.76923076923077,7.123287671232877,50.0,0.547945205479452,29.166666666666668,6.575342465753424,0.0,125.54794520547945
"(7,7,7,1.6,1.6,W/T,earnings)",7,7,7,1.6,1.6,W/T,earnings,30.76923076923077,7.123287671232877,50.0,0.547945205479452,29.166666666666668,6.575342465753424,0.0,125.54794520547945
"(60,60,60,1.6,1.6,W-L,wins)",60,60,60,1.6,1.6,W-L,wins,53.333333333333336,12.32876712328767,50.0,0.547945205479452,53.48837209302326,11.780821917808218,0.0,125.54794520547945
"(7,7,7,1.6,1.6,W/L,earnings)",7,7,7,1.6,1.6,W/L,earnings,30.76923076923077,7.123287671232877,50.0,0.547945205479452,29.166666666666668,6.575342465753424,0.0,125.54794520547945
"(7,7,7,1.2,1.2,W/L,earnings)",7,7,7,1.2,1.2,W/L,earnings,30.303030303030305,9.04109589041096,33.333333333333336,0.821917808219178,30.0,8.219178082191782,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.6,1.6,W-L,earnings)",7,7,7,1.6,1.6,W-L,earnings,30.76923076923077,7.123287671232877,33.333333333333336,0.821917808219178,30.43478260869565,6.301369863013699,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.2,1.2,W-L,earnings)",7,7,7,1.2,1.2,W-L,earnings,31.25,8.767123287671232,33.333333333333336,0.821917808219178,31.03448275862069,7.945205479452055,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.2,1.2,W/T,earnings)",7,7,7,1.2,1.2,W/T,earnings,30.55555555555556,9.863013698630136,33.333333333333336,0.821917808219178,30.303030303030305,9.04109589041096,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.2,1.2,T/L,earnings)",7,7,7,1.2,1.2,T/L,earnings,30.303030303030305,9.04109589041096,33.333333333333336,0.821917808219178,30.0,8.219178082191782,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.6,1.6,W/T,wins)",7,7,7,1.6,1.6,W/T,wins,52.38095238095238,5.753424657534247,,0.0,52.38095238095238,5.753424657534247,,
