summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,44.18604651162791,58.9041095890411,63.1578947368421,15.616438356164384,37.34177215189873,43.28767123287671,0.041095890410958895,173.51117519826965
"(60,60,60,0.4,0.4,W-L,wins)",60,60,60,0.4,0.4,W-L,wins,43.75,74.52054794520548,63.82978723404256,12.876712328767123,39.55555555555556,61.64383561643836,0.03561643835616442,172.45118041387354
"(15,15,15,1.6,1.6,W/T,wins)",15,15,15,1.6,1.6,W/T,wins,63.63636363636363,6.027397260273973,66.66666666666667,4.931506849315069,50.0,1.095890410958904,0.01643835616438357,171.59817351598176
"(15,15,15,1.2,1.2,W/L,earnings)",15,15,15,1.2,1.2,W/L,earnings,64.0,6.849315068493151,66.66666666666667,4.109589041095891,60.0,2.73972602739726,0.01369863013698631,170.77625570776257
"(15,15,15,1.6,1.6,T/L,wins)",15,15,15,1.6,1.6,T/L,wins,66.66666666666667,4.109589041095891,66.66666666666667,4.109589041095891,,0.0,0.01369863013698631,170.77625570776257
"(15,15,15,1.6,1.6,W/L,wins)",15,15,15,1.6,1.6,W/L,wins,66.66666666666667,4.109589041095891,66.66666666666667,4.109589041095891,,0.0,0.01369863013698631,170.77625570776257
"(15,15,15,1.2,1.2,T/L,earnings)",15,15,15,1.2,1.2,T/L,earnings,64.0,6.849315068493151,66.66666666666667,4.109589041095891,60.0,2.73972602739726,0.01369863013698631,170.77625570776257
"(7,7,7,0.4,0.4,T/L,wins)",7,7,7,0.4,0.4,T/L,wins,56.310679611650485,28.21917808219178,58.8235294117647,23.28767123287671,44.44444444444444,4.931506849315069,0.04109589041095891,170.34649476228847
"(7,7,7,0.4,0.4,W/L,wins)",7,7,7,0.4,0.4,W/L,wins,56.310679611650485,28.21917808219178,58.8235294117647,23.28767123287671,44.44444444444444,4.931506849315069,0.04109589041095891,170.34649476228847
"(15,15,15,0.8,0.8,W-L,wins)",15,15,15,0.8,0.8,W-L,wins,59.09090909090909,12.054794520547944,64.51612903225806,8.493150684931507,46.15384615384615,3.5616438356164384,0.02465753424657534,169.78347326557667
"(15,15,15,1.2,1.2,W-L,wins)",15,15,15,1.2,1.2,W-L,wins,62.96296296296296,7.397260273972603,65.21739130434783,6.301369863013699,50.0,1.095890410958904,0.019178082191780823,169.34484812388325
"(15,15,15,1.2,1.2,W/T,wins)",15,15,15,1.2,1.2,W/T,wins,64.51612903225806,8.493150684931507,65.21739130434783,6.301369863013699,62.5,2.191780821917808,0.019178082191780823,169.34484812388325
"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,44.44444444444444,66.57534246575342,60.65573770491803,16.71232876712329,39.010989010989015,49.86301369863013,0.03561643835616439,168.35167302941838
"(30,30,30,0.8,0.8,W-L,wins)",30,30,30,0.8,0.8,W-L,wins,47.5609756097561,22.46575342465753,63.63636363636363,9.04109589041096,36.734693877551024,13.424657534246576,0.024657534246575342,168.13200498132005
"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,43.80952380952381,57.53424657534247,61.11111111111112,14.794520547945206,37.82051282051282,42.73972602739726,0.03287671232876717,167.572298325723
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,43.80952380952381,57.53424657534247,61.11111111111112,14.794520547945206,37.82051282051282,42.73972602739726,0.03287671232876717,167.572298325723
"(30,30,30,0.4,0.4,W/T,wins)",30,30,30,0.4,0.4,W/T,wins,45.18828451882845,65.47945205479452,60.71428571428572,15.342465753424657,40.43715846994535,50.136986301369866,0.03287671232876715,167.12818003913895
"(30,30,30,0.8,0.8,W/T,wins)",30,30,30,0.8,0.8,W/T,wins,44.927536231884055,18.90410958904109,63.333333333333336,8.219178082191782,30.76923076923077,10.684931506849315,0.0219178082191781,166.55251141552512
