,summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria
70,"(30,30,30,0.8,0.8,W-L,wins)",30,30,30,0.8,0.8,W-L,wins,50.64935064935065,42.19178082191781,58.16326530612245,26.84931506849315,37.5,15.342465753424657,10520.547945205477
102,"(60,60,60,0.8,0.8,W-L,wins)",60,60,60,0.8,0.8,W-L,wins,50.753768844221106,54.52054794520548,55.55555555555556,36.986301369863014,40.625,17.534246575342465,9863.01369863014
97,"(60,60,60,1.2,1.2,W/L,earnings)",60,60,60,1.2,1.2,W/L,earnings,54.716981132075475,29.041095890410958,58.24175824175824,24.931506849315067,33.333333333333336,4.109589041095891,9863.013698630137
121,"(60,60,60,1.2,1.2,T/L,earnings)",60,60,60,1.2,1.2,T/L,earnings,54.716981132075475,29.041095890410958,58.24175824175824,24.931506849315067,33.333333333333336,4.109589041095891,9863.013698630137
34,"(15,15,15,0.4,0.4,W-L,wins)",15,15,15,0.4,0.4,W-L,wins,48.84615384615385,71.23287671232876,54.18994413407821,49.04109589041096,37.03703703703704,22.19178082191781,9863.013698630135
122,"(60,60,60,0.8,0.8,T/L,earnings)",60,60,60,0.8,0.8,T/L,earnings,49.45054945054945,49.863013698630134,55.303030303030305,36.16438356164384,34.0,13.698630136986301,9205.479452054798
109,"(60,60,60,0.8,0.8,W/L,earnings)",60,60,60,0.8,0.8,W/L,earnings,49.45054945054945,49.863013698630134,55.303030303030305,36.16438356164384,34.0,13.698630136986301,9205.479452054798
59,"(15,15,15,0.8,0.8,W-L,wins)",15,15,15,0.8,0.8,W-L,wins,49.693251533742334,44.657534246575345,56.60377358490566,29.041095890410958,36.8421052631579,15.616438356164384,9205.479452054795
69,"(30,30,30,1.2,1.2,W-L,earnings)",30,30,30,1.2,1.2,W-L,earnings,60.0,20.54794520547945,62.5,15.342465753424657,52.63157894736842,5.205479452054795,9205.479452054795
75,"(30,30,30,0.8,0.8,W/T,wins)",30,30,30,0.8,0.8,W/T,wins,52.06611570247934,33.15068493150685,59.45945945945946,20.273972602739725,40.42553191489362,12.876712328767123,9205.479452054795
105,"(60,60,60,1.2,1.2,W-L,earnings)",60,60,60,1.2,1.2,W-L,earnings,53.389830508474574,32.32876712328767,57.0,27.397260273972602,33.333333333333336,4.931506849315069,9205.479452054795
113,"(60,60,60,1.2,1.2,W/T,earnings)",60,60,60,1.2,1.2,W/T,earnings,53.78151260504202,32.602739726027394,57.0,27.397260273972602,36.8421052631579,5.205479452054795,9205.479452054795
111,"(60,60,60,1.2,1.2,W-L,wins)",60,60,60,1.2,1.2,W-L,wins,49.27536231884058,37.80821917808219,56.43564356435643,27.671232876712327,29.72972972972973,10.136986301369863,8547.945205479447
116,"(60,60,60,1.6,1.6,W/T,earnings)",60,60,60,1.6,1.6,W/T,earnings,58.62068965517241,15.89041095890411,61.111111111111114,14.794520547945206,25.0,1.095890410958904,7890.410958904113
85,"(30,30,30,1.2,1.2,W/T,earnings)",30,30,30,1.2,1.2,W/T,earnings,57.89473684210526,20.82191780821918,60.714285714285715,15.342465753424657,50.0,5.47945205479452,7890.410958904111
110,"(60,60,60,1.6,1.6,W-L,earnings)",60,60,60,1.6,1.6,W-L,earnings,57.6271186440678,16.164383561643834,60.0,15.068493150684931,25.0,1.095890410958904,7232.876712328767
112,"(60,60,60,0.8,0.8,W/T,wins)",60,60,60,0.8,0.8,W/T,wins,48.93617021276596,51.50684931506849,54.13533834586466,36.43835616438356,36.36363636363637,15.068493150684931,7232.876712328766
107,"(60,60,60,1.6,1.6,W-L,wins)",60,60,60,1.6,1.6,W-L,wins,55.223880597014926,18.356164383561644,59.25925925925926,14.794520547945206,38.46153846153846,3.5616438356164384,6575.342465753425
125,"(60,60,60,1.6,1.6,W/T,wins)",60,60,60,1.6,1.6,W/T,wins,54.90196078431372,13.972602739726028,60.0,12.32876712328767,16.666666666666668,1.643835616438356,5917.808219178082
92,"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,50.526315789473685,26.027397260273972,58.8235294117647,13.972602739726028,40.90909090909091,12.054794520547945,5917.808219178081
87,"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,50.526315789473685,26.027397260273972,58.8235294117647,13.972602739726028,40.90909090909091,12.054794520547945,5917.808219178081
61,"(15,15,15,0.8,0.8,W/T,earnings)",15,15,15,0.8,0.8,W/T,earnings,50.0,34.52054794520548,54.44444444444444,24.65753424657534,38.888888888888886,9.863013698630137,5260.2739726027385
71,"(30,30,30,1.2,1.2,W-L,wins)",30,30,30,1.2,1.2,W-L,wins,54.166666666666664,19.726027397260275,57.407407407407405,14.794520547945206,44.44444444444444,4.931506849315069,5260.2739726027385
57,"(15,15,15,0.8,0.8,W/L,earnings)",15,15,15,0.8,0.8,W/L,earnings,50.0,24.10958904109589,56.36363636363637,15.068493150684931,39.39393939393939,9.04109589041096,4602.7397260274
53,"(15,15,15,0.8,0.8,W-L,earnings)",15,15,15,0.8,0.8,W-L,earnings,49.6124031007752,35.342465753424655,53.763440860215056,25.47945205479452,38.888888888888886,9.863013698630137,4602.7397260274
60,"(15,15,15,0.8,0.8,T/L,earnings)",15,15,15,0.8,0.8,T/L,earnings,50.0,24.10958904109589,56.36363636363637,15.068493150684931,39.39393939393939,9.04109589041096,4602.7397260274
77,"(30,30,30,1.2,1.2,W/L,wins)",30,30,30,1.2,1.2,W/L,wins,54.34782608695652,12.602739726027398,62.06896551724138,7.945205479452055,41.1764705882353,4.657534246575342,4602.739726027398
94,"(30,30,30,1.2,1.2,T/L,wins)",30,30,30,1.2,1.2,T/L,wins,54.34782608695652,12.602739726027398,62.06896551724138,7.945205479452055,41.1764705882353,4.657534246575342,4602.739726027398
119,"(60,60,60,1.6,1.6,T/L,earnings)",60,60,60,1.6,1.6,T/L,earnings,56.52173913043478,12.602739726027398,58.13953488372093,11.780821917808218,33.333333333333336,0.821917808219178,4602.739726027395
98,"(60,60,60,1.6,1.6,W/L,earnings)",60,60,60,1.6,1.6,W/L,earnings,56.52173913043478,12.602739726027398,58.13953488372093,11.780821917808218,33.333333333333336,0.821917808219178,4602.739726027395
46,"(15,15,15,0.8,0.8,T/L,wins)",15,15,15,0.8,0.8,T/L,wins,50.0,9.863013698630137,62.5,6.575342465753424,25.0,3.287671232876712,3945.2054794520545
67,"(30,30,30,1.6,1.6,W-L,wins)",30,30,30,1.6,1.6,W-L,wins,56.41025641025641,10.684931506849315,59.375,8.767123287671232,42.857142857142854,1.917808219178082,3945.2054794520545
42,"(15,15,15,0.8,0.8,W/L,wins)",15,15,15,0.8,0.8,W/L,wins,50.0,9.863013698630137,62.5,6.575342465753424,25.0,3.287671232876712,3945.2054794520545
63,"(15,15,15,1.2,1.2,W-L,earnings)",15,15,15,1.2,1.2,W-L,earnings,48.888888888888886,12.32876712328767,60.0,6.8493150684931505,35.0,5.47945205479452,3287.6712328767126
56,"(15,15,15,1.2,1.2,W/T,earnings)",15,15,15,1.2,1.2,W/T,earnings,48.888888888888886,12.32876712328767,60.0,6.8493150684931505,35.0,5.47945205479452,3287.6712328767126
73,"(30,30,30,1.6,1.6,W/T,wins)",30,30,30,1.6,1.6,W/T,wins,57.142857142857146,7.671232876712328,60.0,6.8493150684931505,33.333333333333336,0.821917808219178,3287.6712328767126
83,"(30,30,30,1.2,1.2,T/L,earnings)",30,30,30,1.2,1.2,T/L,earnings,53.6231884057971,18.904109589041095,55.10204081632653,13.424657534246576,50.0,5.47945205479452,3287.671232876711
88,"(30,30,30,1.2,1.2,W/L,earnings)",30,30,30,1.2,1.2,W/L,earnings,53.6231884057971,18.904109589041095,55.10204081632653,13.424657534246576,50.0,5.47945205479452,3287.671232876711
82,"(30,30,30,1.2,1.2,W/T,wins)",30,30,30,1.2,1.2,W/T,wins,52.30769230769231,17.80821917808219,54.34782608695652,12.602739726027398,47.36842105263158,5.205479452054795,2630.136986301371
41,"(15,15,15,1.2,1.2,W/L,wins)",15,15,15,1.2,1.2,W/L,wins,61.111111111111114,4.931506849315069,62.5,4.383561643835616,50.0,0.547945205479452,2630.1369863013697
33,"(15,15,15,1.2,1.2,T/L,wins)",15,15,15,1.2,1.2,T/L,wins,61.111111111111114,4.931506849315069,62.5,4.383561643835616,50.0,0.547945205479452,2630.1369863013697
4,"(7,7,7,0.8,0.8,W-L,wins)",7,7,7,0.8,0.8,W-L,wins,35.483870967741936,16.986301369863014,66.66666666666667,2.4657534246575343,30.18867924528302,14.520547945205479,1972.6027397260282
108,"(60,60,60,1.6,1.6,W/L,wins)",60,60,60,1.6,1.6,W/L,wins,56.0,6.8493150684931505,56.0,6.8493150684931505,,0.0,1972.6027397260273
126,"(60,60,60,1.6,1.6,T/L,wins)",60,60,60,1.6,1.6,T/L,wins,56.0,6.8493150684931505,56.0,6.8493150684931505,,0.0,1972.6027397260273
64,"(30,30,30,1.6,1.6,W-L,earnings)",30,30,30,1.6,1.6,W-L,earnings,51.724137931034484,7.945205479452055,56.0,6.8493150684931505,25.0,1.095890410958904,1972.6027397260273
44,"(15,15,15,1.2,1.2,T/L,earnings)",15,15,15,1.2,1.2,T/L,earnings,43.333333333333336,8.219178082191782,58.8235294117647,4.657534246575342,23.076923076923077,3.5616438356164384,1972.602739726027
89,"(30,30,30,1.6,1.6,W/L,earnings)",30,30,30,1.6,1.6,W/L,earnings,52.0,6.8493150684931505,56.52173913043478,6.301369863013699,0.0,0.547945205479452,1972.602739726027
48,"(15,15,15,0.8,0.8,W/T,wins)",15,15,15,0.8,0.8,W/T,wins,48.38709677419355,25.47945205479452,52.72727272727273,15.068493150684931,42.10526315789474,10.41095890410959,1972.602739726027
95,"(30,30,30,1.6,1.6,T/L,earnings)",30,30,30,1.6,1.6,T/L,earnings,52.0,6.8493150684931505,56.52173913043478,6.301369863013699,0.0,0.547945205479452,1972.602739726027
45,"(15,15,15,1.2,1.2,W/L,earnings)",15,15,15,1.2,1.2,W/L,earnings,43.333333333333336,8.219178082191782,58.8235294117647,4.657534246575342,23.076923076923077,3.5616438356164384,1972.602739726027
91,"(30,30,30,1.6,1.6,W/L,wins)",30,30,30,1.6,1.6,W/L,wins,54.166666666666664,6.575342465753424,54.54545454545455,6.027397260273973,50.0,0.547945205479452,1315.0684931506853
84,"(30,30,30,1.6,1.6,T/L,wins)",30,30,30,1.6,1.6,T/L,wins,54.166666666666664,6.575342465753424,54.54545454545455,6.027397260273973,50.0,0.547945205479452,1315.0684931506853
86,"(30,30,30,1.6,1.6,W/T,earnings)",30,30,30,1.6,1.6,W/T,earnings,50.0,8.219178082191782,53.84615384615385,7.123287671232877,25.0,1.095890410958904,1315.068493150685
38,"(15,15,15,1.2,1.2,W-L,wins)",15,15,15,1.2,1.2,W-L,wins,42.857142857142854,11.506849315068493,53.84615384615385,7.123287671232877,25.0,4.383561643835616,1315.068493150685
10,"(7,7,7,0.8,0.8,W/T,wins)",7,7,7,0.8,0.8,W/T,wins,36.76470588235294,18.63013698630137,58.333333333333336,3.287671232876712,32.142857142857146,15.342465753424657,1315.068493150685
24,"(7,7,7,1.2,1.2,W/T,wins)",7,7,7,1.2,1.2,W/T,wins,36.734693877551024,13.424657534246576,62.5,2.191780821917808,31.70731707317073,11.232876712328768,1315.0684931506848
127,"(60,60,60,1.2,1.2,T/L,wins)",60,60,60,1.2,1.2,T/L,wins,50.0,10.41095890410959,53.57142857142857,7.671232876712328,40.0,2.73972602739726,1315.068493150684
96,"(60,60,60,1.2,1.2,W/L,wins)",60,60,60,1.2,1.2,W/L,wins,50.0,10.41095890410959,53.57142857142857,7.671232876712328,40.0,2.73972602739726,1315.068493150684
12,"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,40.0,15.068493150684931,54.54545454545455,3.0136986301369864,36.36363636363637,12.054794520547945,657.5342465753426
21,"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,39.6551724137931,15.89041095890411,53.84615384615385,3.5616438356164384,35.55555555555556,12.32876712328767,657.5342465753425
16,"(7,7,7,1.6,1.6,W-L,wins)",7,7,7,1.6,1.6,W-L,wins,29.41176470588235,9.315068493150685,66.66666666666667,0.821917808219178,25.806451612903224,8.493150684931507,657.5342465753425
3,"(7,7,7,0.4,0.4,W/L,wins)",7,7,7,0.4,0.4,W/L,wins,35.714285714285715,19.17808219178082,53.84615384615385,3.5616438356164384,31.57894736842105,15.616438356164384,657.5342465753425
26,"(7,7,7,1.6,1.6,W/T,wins)",7,7,7,1.6,1.6,W/T,wins,30.555555555555557,9.863013698630137,66.66666666666667,0.821917808219178,27.272727272727273,9.04109589041096,657.5342465753425
1,"(7,7,7,0.4,0.4,T/L,wins)",7,7,7,0.4,0.4,T/L,wins,35.714285714285715,19.17808219178082,53.84615384615385,3.5616438356164384,31.57894736842105,15.616438356164384,657.5342465753425
54,"(15,15,15,1.6,1.6,W/T,wins)",15,15,15,1.6,1.6,W/T,wins,50.0,5.47945205479452,53.84615384615385,3.5616438356164384,42.857142857142854,1.917808219178082,657.5342465753425
18,"(7,7,7,1.2,1.2,W-L,wins)",7,7,7,1.2,1.2,W-L,wins,32.608695652173914,12.602739726027398,60.0,1.36986301369863,29.26829268292683,11.232876712328768,657.5342465753424
6,"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,36.8421052631579,20.82191780821918,52.63157894736842,5.205479452054795,31.57894736842105,15.616438356164384,657.5342465753417
2,"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,38.57142857142857,19.17808219178082,52.94117647058823,4.657534246575342,33.9622641509434,14.520547945205479,657.5342465753417
9,"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,36.8421052631579,20.82191780821918,52.63157894736842,5.205479452054795,31.57894736842105,15.616438356164384,657.5342465753417
5,"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,38.57142857142857,19.17808219178082,52.94117647058823,4.657534246575342,33.9622641509434,14.520547945205479,657.5342465753417
13,"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,40.0,13.698630136986301,50.0,3.287671232876712,36.8421052631579,10.41095890410959,0.0
8,"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,40.0,13.698630136986301,50.0,3.287671232876712,36.8421052631579,10.41095890410959,0.0
50,"(15,15,15,1.6,1.6,T/L,wins)",15,15,15,1.6,1.6,T/L,wins,46.15384615384615,3.5616438356164384,50.0,3.287671232876712,0.0,0.273972602739726,0.0
31,"(7,7,7,1.6,1.6,W-L,earnings)",7,7,7,1.6,1.6,W-L,earnings,36.36363636363637,6.027397260273973,50.0,1.095890410958904,33.333333333333336,4.931506849315069,0.0
19,"(7,7,7,1.6,1.6,T/L,wins)",7,7,7,1.6,1.6,T/L,wins,40.0,2.73972602739726,50.0,1.095890410958904,33.333333333333336,1.643835616438356,0.0
20,"(7,7,7,1.2,1.2,W/T,earnings)",7,7,7,1.2,1.2,W/T,earnings,34.285714285714285,9.58904109589041,50.0,1.643835616438356,31.03448275862069,7.945205479452055,0.0
17,"(7,7,7,1.6,1.6,W/L,wins)",7,7,7,1.6,1.6,W/L,wins,40.0,2.73972602739726,50.0,1.095890410958904,33.333333333333336,1.643835616438356,0.0
55,"(15,15,15,1.6,1.6,W/L,wins)",15,15,15,1.6,1.6,W/L,wins,46.15384615384615,3.5616438356164384,50.0,3.287671232876712,0.0,0.273972602739726,0.0
23,"(7,7,7,1.2,1.2,W/L,wins)",7,7,7,1.2,1.2,W/L,wins,39.130434782608695,6.301369863013699,50.0,1.095890410958904,36.8421052631579,5.205479452054795,0.0
25,"(7,7,7,1.2,1.2,W-L,earnings)",7,7,7,1.2,1.2,W-L,earnings,35.294117647058826,9.315068493150685,50.0,1.643835616438356,32.142857142857146,7.671232876712328,0.0
37,"(15,15,15,1.2,1.2,W/T,wins)",15,15,15,1.2,1.2,W/T,wins,41.935483870967744,8.493150684931507,50.0,4.383561643835616,33.333333333333336,4.109589041095891,0.0
28,"(7,7,7,1.2,1.2,T/L,wins)",7,7,7,1.2,1.2,T/L,wins,39.130434782608695,6.301369863013699,50.0,1.095890410958904,36.8421052631579,5.205479452054795,0.0
29,"(7,7,7,1.6,1.6,T/L,earnings)",7,7,7,1.6,1.6,T/L,earnings,33.333333333333336,4.931506849315069,50.0,1.095890410958904,28.571428571428573,3.835616438356164,0.0
22,"(7,7,7,1.6,1.6,W/L,earnings)",7,7,7,1.6,1.6,W/L,earnings,33.333333333333336,4.931506849315069,50.0,1.095890410958904,28.571428571428573,3.835616438356164,0.0
30,"(7,7,7,1.6,1.6,W/T,earnings)",7,7,7,1.6,1.6,W/T,earnings,34.78260869565217,6.301369863013699,40.0,1.36986301369863,33.333333333333336,4.931506849315069,-657.5342465753424
58,"(15,15,15,1.6,1.6,T/L,earnings)",15,15,15,1.6,1.6,T/L,earnings,40.0,4.109589041095891,45.45454545454545,3.0136986301369864,25.0,1.095890410958904,-657.5342465753426
36,"(15,15,15,1.6,1.6,W/L,earnings)",15,15,15,1.6,1.6,W/L,earnings,40.0,4.109589041095891,45.45454545454545,3.0136986301369864,25.0,1.095890410958904,-657.5342465753426
49,"(15,15,15,1.6,1.6,W-L,earnings)",15,15,15,1.6,1.6,W-L,earnings,35.294117647058826,4.657534246575342,45.45454545454545,3.0136986301369864,16.666666666666668,1.643835616438356,-657.5342465753426
62,"(15,15,15,1.6,1.6,W/T,earnings)",15,15,15,1.6,1.6,W/T,earnings,35.294117647058826,4.657534246575342,45.45454545454545,3.0136986301369864,16.666666666666668,1.643835616438356,-657.5342465753426
15,"(7,7,7,1.2,1.2,W/L,earnings)",7,7,7,1.2,1.2,W/L,earnings,36.666666666666664,8.219178082191782,42.857142857142854,1.917808219178082,34.78260869565217,6.301369863013699,-657.5342465753428
27,"(7,7,7,1.2,1.2,T/L,earnings)",7,7,7,1.2,1.2,T/L,earnings,36.666666666666664,8.219178082191782,42.857142857142854,1.917808219178082,34.78260869565217,6.301369863013699,-657.5342465753428
11,"(7,7,7,0.8,0.8,T/L,wins)",7,7,7,0.8,0.8,T/L,wins,30.232558139534884,11.780821917808218,37.5,2.191780821917808,28.571428571428573,9.58904109589041,-1315.0684931506848
14,"(7,7,7,0.8,0.8,W/L,wins)",7,7,7,0.8,0.8,W/L,wins,30.232558139534884,11.780821917808218,37.5,2.191780821917808,28.571428571428573,9.58904109589041,-1315.0684931506848
40,"(15,15,15,1.6,1.6,W-L,wins)",15,15,15,1.6,1.6,W-L,wins,31.25,4.383561643835616,40.0,2.73972602739726,16.666666666666668,1.643835616438356,-1315.0684931506848
124,"(60,60,60,0.8,0.8,T/L,wins)",60,60,60,0.8,0.8,T/L,wins,39.75903614457831,22.73972602739726,47.5,10.95890410958904,32.55813953488372,11.780821917808218,-1315.0684931506848
99,"(60,60,60,0.8,0.8,W/L,wins)",60,60,60,0.8,0.8,W/L,wins,39.75903614457831,22.73972602739726,47.5,10.95890410958904,32.55813953488372,11.780821917808218,-1315.0684931506848
