summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(7,7,7,1.6,1.6,W/L,wins)",7,7,7,1.6,1.6,W/L,wins,80.76923076923077,7.123287671232877,80.76923076923077,7.123287671232877,,0.0,0.043835616438356165,209.0463645943098
"(7,7,7,1.6,1.6,T/L,wins)",7,7,7,1.6,1.6,T/L,wins,80.76923076923077,7.123287671232877,80.76923076923077,7.123287671232877,,0.0,0.043835616438356165,209.0463645943098
"(7,7,7,1.2,1.2,T/L,earnings)",7,7,7,1.2,1.2,T/L,earnings,70.96774193548387,8.493150684931507,80.0,6.849315068493151,33.333333333333336,1.643835616438356,0.041095890410958916,206.84931506849315
"(7,7,7,1.2,1.2,W/L,earnings)",7,7,7,1.2,1.2,W/L,earnings,70.96774193548387,8.493150684931507,80.0,6.849315068493151,33.333333333333336,1.643835616438356,0.041095890410958916,206.84931506849315
"(7,7,7,1.2,1.2,W/T,earnings)",7,7,7,1.2,1.2,W/T,earnings,70.27027027027027,10.136986301369864,78.57142857142857,7.671232876712328,44.44444444444444,2.4657534246575343,0.043835616438356165,204.09980430528375
"(7,7,7,1.6,1.6,W-L,wins)",7,7,7,1.6,1.6,W-L,wins,77.41935483870968,8.493150684931507,77.41935483870968,8.493150684931507,,0.0,0.04657534246575344,202.0415377817057
"(7,7,7,1.2,1.2,W-L,earnings)",7,7,7,1.2,1.2,W-L,earnings,67.6470588235294,9.315068493150685,77.77777777777777,7.397260273972603,28.571428571428573,1.917808219178082,0.04109589041095889,201.84170471841702
"(7,7,7,1.6,1.6,W/T,wins)",7,7,7,1.6,1.6,W/T,wins,77.41935483870968,8.493150684931507,76.66666666666667,8.219178082191782,100.0,0.273972602739726,0.04383561643835618,199.88584474885846
"(7,7,7,1.6,1.6,T/L,earnings)",7,7,7,1.6,1.6,T/L,earnings,69.23076923076923,7.123287671232877,77.27272727272727,6.027397260273973,25.0,1.095890410958904,0.03287671232876712,199.20921544209213
"(7,7,7,1.6,1.6,W/T,earnings)",7,7,7,1.6,1.6,W/T,earnings,69.23076923076923,7.123287671232877,77.27272727272727,6.027397260273973,25.0,1.095890410958904,0.03287671232876712,199.20921544209213
"(7,7,7,1.6,1.6,W/L,earnings)",7,7,7,1.6,1.6,W/L,earnings,69.23076923076923,7.123287671232877,77.27272727272727,6.027397260273973,25.0,1.095890410958904,0.03287671232876712,199.20921544209213
"(7,7,7,1.6,1.6,W-L,earnings)",7,7,7,1.6,1.6,W-L,earnings,69.23076923076923,7.123287671232877,77.27272727272727,6.027397260273973,25.0,1.095890410958904,0.03287671232876712,199.20921544209213
"(7,7,7,0.4,0.4,W/T,wins)",7,7,7,0.4,0.4,W/T,wins,59.40594059405941,27.671232876712327,70.6896551724138,15.89041095890411,44.18604651162791,11.780821917808218,0.06575342465753423,192.6145488899386
"(7,7,7,0.4,0.4,W/L,wins)",7,7,7,0.4,0.4,W/L,wins,58.94736842105263,26.02739726027397,69.64285714285714,15.342465753424657,43.58974358974359,10.684931506849315,0.06027397260273972,189.44960861056748
"(7,7,7,0.4,0.4,T/L,wins)",7,7,7,0.4,0.4,T/L,wins,58.94736842105263,26.02739726027397,69.64285714285714,15.342465753424657,43.58974358974359,10.684931506849315,0.06027397260273972,189.44960861056748
"(15,15,15,1.2,1.2,W/T,wins)",15,15,15,1.2,1.2,W/T,wins,73.91304347826087,6.301369863013699,72.72727272727273,6.027397260273973,100.0,0.273972602739726,0.02739726027397262,187.8455790784558
"(7,7,7,0.8,0.8,W/T,wins)",7,7,7,0.8,0.8,W/T,wins,67.24137931034483,15.89041095890411,69.56521739130434,12.602739726027398,58.333333333333336,3.287671232876712,0.049315068493150684,186.51578320428828
"(7,7,7,1.2,1.2,W-L,wins)",7,7,7,1.2,1.2,W-L,wins,70.0,10.95890410958904,70.0,10.95890410958904,,0.0,0.04383561643835618,185.95890410958904
"(7,7,7,1.2,1.2,T/L,wins)",7,7,7,1.2,1.2,T/L,wins,70.73170731707317,11.232876712328768,70.0,10.95890410958904,100.0,0.273972602739726,0.04383561643835618,185.95890410958904
"(7,7,7,1.2,1.2,W/T,wins)",7,7,7,1.2,1.2,W/T,wins,66.66666666666667,12.32876712328767,70.0,10.95890410958904,40.0,1.36986301369863,0.04383561643835618,185.95890410958904
"(7,7,7,1.2,1.2,W/L,wins)",7,7,7,1.2,1.2,W/L,wins,70.73170731707317,11.232876712328768,70.0,10.95890410958904,100.0,0.273972602739726,0.04383561643835618,185.95890410958904
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,61.19402985074627,18.356164383561644,68.75,13.150684931506849,42.10526315789474,5.205479452054795,0.04931506849315068,185.02568493150685
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,61.19402985074627,18.356164383561644,68.75,13.150684931506849,42.10526315789474,5.205479452054795,0.04931506849315068,185.02568493150685
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,61.19402985074627,18.356164383561644,68.75,13.150684931506849,42.10526315789474,5.205479452054795,0.04931506849315068,185.02568493150685
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,61.19402985074627,18.356164383561644,68.75,13.150684931506849,42.10526315789474,5.205479452054795,0.04931506849315068,185.02568493150685
"(7,7,7,0.4,0.4,W-L,wins)",7,7,7,0.4,0.4,W-L,wins,46.40522875816993,41.917808219178085,67.85714285714286,15.342465753424657,34.02061855670103,26.575342465753423,0.054794520547945216,184.98532289628182
"(7,7,7,0.8,0.8,W-L,wins)",7,7,7,0.8,0.8,W-L,wins,68.88888888888889,12.32876712328767,68.88888888888889,12.32876712328767,,0.0,0.04657534246575342,184.5509893455099
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,62.0,13.6986301369863,69.23076923076923,10.684931506849315,36.36363636363637,3.0136986301369864,0.0410958904109589,183.7618545837724
"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,62.0,13.6986301369863,69.23076923076923,10.684931506849315,36.36363636363637,3.0136986301369864,0.0410958904109589,183.7618545837724
"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,62.0,13.6986301369863,69.23076923076923,10.684931506849315,36.36363636363637,3.0136986301369864,0.0410958904109589,183.7618545837724
"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,62.0,13.6986301369863,69.23076923076923,10.684931506849315,36.36363636363637,3.0136986301369864,0.0410958904109589,183.7618545837724
"(15,15,15,1.2,1.2,W-L,wins)",15,15,15,1.2,1.2,W-L,wins,70.83333333333333,6.575342465753424,70.83333333333333,6.575342465753424,,0.0,0.02739726027397259,183.65867579908675
"(7,7,7,0.8,0.8,T/L,wins)",7,7,7,0.8,0.8,T/L,wins,66.66666666666667,13.972602739726028,68.18181818181819,12.054794520547944,57.142857142857146,1.917808219178082,0.04383561643835618,182.5093399750934
"(7,7,7,0.8,0.8,W/L,wins)",7,7,7,0.8,0.8,W/L,wins,66.66666666666667,13.972602739726028,68.18181818181819,12.054794520547944,57.142857142857146,1.917808219178082,0.04383561643835618,182.5093399750934
"(30,30,30,1.6,1.6,W/T,wins)",30,30,30,1.6,1.6,W/T,wins,71.42857142857143,3.835616438356164,71.42857142857143,3.835616438356164,,0.0,0.016438356164383564,182.40704500978475
"(30,30,30,1.6,1.6,W-L,wins)",30,30,30,1.6,1.6,W-L,wins,71.42857142857143,3.835616438356164,71.42857142857143,3.835616438356164,,0.0,0.016438356164383564,182.40704500978475
"(15,15,15,1.6,1.6,W-L,wins)",15,15,15,1.6,1.6,W-L,wins,70.0,5.47945205479452,70.0,5.47945205479452,,0.0,0.02191780821917809,180.4794520547945
"(60,60,60,1.2,1.2,W/T,wins)",60,60,60,1.2,1.2,W/T,wins,69.23076923076923,7.123287671232877,69.23076923076923,7.123287671232877,,0.0,0.0273972602739726,180.20021074815594
