summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(7,7,7,0.4,0.4,W/L,wins)",7,7,7,0.4,0.4,W/L,wins,62.19512195121951,22.46575342465753,66.66666666666667,15.616438356164384,52.0,6.849315068493151,0.05205479452054797,0.2602739726027398,682.2831050228311,78.08219178082192
"(15,15,15,0.4,0.4,W/L,wins)",15,15,15,0.4,0.4,W/L,wins,46.15384615384615,35.61643835616438,66.66666666666667,13.150684931506849,34.14634146341464,22.46575342465753,0.04383561643835618,0.21917808219178092,679.8173515981736,65.75342465753424
"(15,15,15,0.4,0.4,T/L,wins)",15,15,15,0.4,0.4,T/L,wins,46.15384615384615,35.61643835616438,66.66666666666667,13.150684931506849,34.14634146341464,22.46575342465753,0.04383561643835618,0.21917808219178092,679.8173515981736,65.75342465753424
"(60,60,60,0.8,0.8,W/T,wins)",60,60,60,0.8,0.8,W/T,wins,50.66666666666666,41.0958904109589,65.0,10.95890410958904,45.45454545454545,30.136986301369863,0.03287671232876713,0.16438356164383564,660.9589041095891,54.794520547945204
"(15,15,15,0.4,0.4,W/T,wins)",15,15,15,0.4,0.4,W/T,wins,46.85314685314685,39.17808219178082,64.81481481481481,14.794520547945206,35.95505617977528,24.383561643835616,0.043835616438356165,0.21917808219178084,662.9426686960933,73.97260273972603
"(30,30,30,0.4,0.4,W/T,wins)",30,30,30,0.4,0.4,W/T,wins,49.56521739130435,63.013698630136986,62.96296296296296,22.19178082191781,42.28187919463088,40.821917808219176,0.057534246575342486,0.2592592592592593,651.8214104515474,100.0
"(60,60,60,0.4,0.4,W/T,wins)",60,60,60,0.4,0.4,W/T,wins,47.014925373134325,73.42465753424658,62.121212121212125,18.08219178082192,42.07920792079208,55.342465753424655,0.043835616438356165,0.21917808219178084,639.2943129929432,90.41095890410959
"(15,15,15,0.4,0.4,W-L,wins)",15,15,15,0.4,0.4,W-L,wins,43.91891891891892,40.54794520547945,61.81818181818182,15.068493150684931,33.333333333333336,25.47945205479452,0.035616438356164376,0.1780821917808219,633.2503113325032,75.34246575342466
"(15,15,15,0.4,0.4,W/L,earnings)",15,15,15,0.4,0.4,W/L,earnings,45.98540145985402,37.53424657534247,61.70212765957447,12.876712328767123,37.77777777777778,24.65753424657534,0.030136986301369864,0.15068493150684933,629.8979889245118,64.38356164383562
"(15,15,15,0.4,0.4,T/L,earnings)",15,15,15,0.4,0.4,T/L,earnings,45.98540145985402,37.53424657534247,61.70212765957447,12.876712328767123,37.77777777777778,24.65753424657534,0.030136986301369864,0.15068493150684933,629.8979889245118,64.38356164383562
"(15,15,15,0.4,0.4,W/T,earnings)",15,15,15,0.4,0.4,W/T,earnings,45.39007092198582,38.63013698630137,61.224489795918366,13.424657534246576,36.95652173913044,25.2054794520548,0.030136986301369868,0.15068493150684933,625.6695554934302,67.12328767123287
"(60,60,60,0.4,0.4,T/L,earnings)",60,60,60,0.4,0.4,T/L,earnings,48.38709677419355,67.94520547945206,61.11111111111112,19.726027397260275,43.18181818181818,48.21917808219178,0.043835616438356234,0.21917808219178117,630.8371385083715,98.63013698630138
"(60,60,60,0.4,0.4,W/L,earnings)",60,60,60,0.4,0.4,W/L,earnings,48.38709677419355,67.94520547945206,61.11111111111112,19.726027397260275,43.18181818181818,48.21917808219178,0.043835616438356234,0.21917808219178117,630.8371385083715,98.63013698630138
"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,48.54771784232365,66.02739726027397,61.11111111111112,24.65753424657534,41.05960264900662,41.36986301369863,0.05479452054794528,0.22222222222222254,635.7686453576865,100.0
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,56.71641791044776,18.356164383561644,61.01694915254237,16.164383561643834,25.0,2.191780821917808,0.03561643835616436,0.17808219178082177,626.3338750870674,80.82191780821917
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,56.71641791044776,18.356164383561644,61.01694915254237,16.164383561643834,25.0,2.191780821917808,0.03561643835616436,0.17808219178082177,626.3338750870674,80.82191780821917
"(15,15,15,0.4,0.4,W-L,earnings)",15,15,15,0.4,0.4,W-L,earnings,45.32374100719424,38.08219178082192,60.41666666666666,13.150684931506849,37.362637362637365,24.931506849315067,0.02739726027397259,0.13698630136986295,617.3173515981733,65.75342465753424
"(60,60,60,0.4,0.4,W-L,wins)",60,60,60,0.4,0.4,W-L,wins,47.252747252747255,74.79452054794521,60.273972602739725,20.0,42.5,54.7945205479452,0.041095890410958895,0.20547945205479445,622.7397260273973,100.0
"(60,60,60,0.4,0.4,W-L,earnings)",60,60,60,0.4,0.4,W-L,earnings,48.0,68.4931506849315,60.273972602739725,20.0,42.93785310734463,48.49315068493151,0.041095890410958895,0.20547945205479445,622.7397260273973,100.0
"(60,60,60,0.8,0.8,W-L,wins)",60,60,60,0.8,0.8,W-L,wins,49.01960784313726,41.917808219178085,60.0,12.32876712328767,44.44444444444444,29.58904109589041,0.024657534246575335,0.12328767123287669,612.3287671232877,61.64383561643835
"(60,60,60,0.4,0.4,W/L,wins)",60,60,60,0.4,0.4,W/L,wins,46.96969696969697,72.32876712328768,59.75609756097561,22.46575342465753,41.20879120879121,49.86301369863013,0.043835616438356144,0.19512195121951215,620.0267290344137,100.0
"(60,60,60,0.4,0.4,T/L,wins)",60,60,60,0.4,0.4,T/L,wins,46.96969696969697,72.32876712328768,59.75609756097561,22.46575342465753,41.20879120879121,49.86301369863013,0.043835616438356144,0.19512195121951215,620.0267290344137,100.0
"(30,30,30,0.8,0.8,W/T,wins)",30,30,30,0.8,0.8,W/T,wins,44.56521739130435,25.2054794520548,59.523809523809526,11.506849315068491,32.0,13.6986301369863,0.02191780821917808,0.1095890410958904,606.7449445531638,57.53424657534246
"(30,30,30,0.8,0.8,W/T,earnings)",30,30,30,0.8,0.8,W/T,earnings,43.28358208955224,18.356164383561644,59.523809523809526,11.506849315068491,16.0,6.849315068493151,0.02191780821917808,0.1095890410958904,606.7449445531638,57.53424657534246
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,46.04651162790697,58.9041095890411,59.49367088607595,21.64383561643836,38.23529411764706,37.26027397260274,0.04109589041095889,0.1898734177215189,616.5805444771978,100.0
"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,46.04651162790697,58.9041095890411,59.49367088607595,21.64383561643836,38.23529411764706,37.26027397260274,0.04109589041095889,0.1898734177215189,616.5805444771978,100.0
"(60,60,60,0.4,0.4,W/T,earnings)",60,60,60,0.4,0.4,W/T,earnings,47.61904761904762,69.04109589041096,59.45945945945946,20.273972602739725,42.69662921348315,48.76712328767123,0.03835616438356166,0.18918918918918926,614.8685671973343,100.0
"(30,30,30,0.4,0.4,W-L,earnings)",30,30,30,0.4,0.4,W-L,earnings,46.08294930875576,59.45205479452055,59.25925925925926,22.19178082191781,38.23529411764706,37.26027397260274,0.041095890410958895,0.18518518518518512,614.7843734145105,100.0
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,47.16157205240175,62.73972602739726,59.036144578313255,22.73972602739726,40.41095890410959,40.0,0.04109589041095891,0.1807228915662651,613.1011718105299,100.0
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,47.16157205240175,62.73972602739726,59.036144578313255,22.73972602739726,40.41095890410959,40.0,0.04109589041095891,0.1807228915662651,613.1011718105299,100.0
"(30,30,30,0.8,0.8,W-L,earnings)",30,30,30,0.8,0.8,W-L,earnings,44.44444444444444,17.26027397260274,58.53658536585366,11.232876712328768,18.181818181818183,6.027397260273973,0.01917808219178084,0.0958904109589042,596.5987303708654,56.16438356164384
"(60,60,60,0.8,0.8,T/L,wins)",60,60,60,0.8,0.8,T/L,wins,48.83720930232558,35.342465753424655,58.064516129032256,16.986301369863014,40.298507462686565,18.356164383561644,0.027397260273972615,0.1369863013698631,597.6314626601855,84.93150684931507
"(60,60,60,0.8,0.8,W/L,wins)",60,60,60,0.8,0.8,W/L,wins,48.83720930232558,35.342465753424655,58.064516129032256,16.986301369863014,40.298507462686565,18.356164383561644,0.027397260273972615,0.1369863013698631,597.6314626601855,84.93150684931507
"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,45.90909090909091,60.273972602739725,57.83132530120482,22.73972602739726,38.68613138686131,37.53424657534247,0.035616438356164376,0.15662650602409633,601.0529790394455,100.0
"(60,60,60,0.8,0.8,W/T,earnings)",60,60,60,0.8,0.8,W/T,earnings,46.96969696969697,36.16438356164384,57.77777777777778,12.32876712328767,41.37931034482759,23.83561643835617,0.019178082191780833,0.09589041095890419,590.1065449010655,61.64383561643835
"(30,30,30,0.8,0.8,T/L,earnings)",30,30,30,0.8,0.8,T/L,earnings,46.55172413793103,15.89041095890411,57.5,10.95890410958904,22.22222222222222,4.931506849315069,0.016438356164383574,0.08219178082191787,585.9589041095891,54.794520547945204
"(30,30,30,0.8,0.8,W/L,earnings)",30,30,30,0.8,0.8,W/L,earnings,46.55172413793103,15.89041095890411,57.5,10.95890410958904,22.22222222222222,4.931506849315069,0.016438356164383574,0.08219178082191787,585.9589041095891,54.794520547945204
"(60,60,60,1.2,1.2,W/L,wins)",60,60,60,1.2,1.2,W/L,wins,56.81818181818182,12.054794520547944,56.81818181818182,12.054794520547944,,0.0,0.016438356164383574,0.08219178082191786,580.2366127023662,60.27397260273972
"(60,60,60,1.2,1.2,T/L,wins)",60,60,60,1.2,1.2,T/L,wins,56.81818181818182,12.054794520547944,56.81818181818182,12.054794520547944,,0.0,0.016438356164383574,0.08219178082191786,580.2366127023662,60.27397260273972
"(30,30,30,0.8,0.8,W-L,wins)",30,30,30,0.8,0.8,W-L,wins,42.34234234234234,30.410958904109588,56.25,13.150684931506849,31.746031746031747,17.26027397260274,0.01643835616438356,0.0821917808219178,575.6506849315068,65.75342465753424
"(60,60,60,0.8,0.8,W-L,earnings)",60,60,60,0.8,0.8,W-L,earnings,47.24409448818898,34.794520547945204,55.81395348837209,11.780821917808218,42.85714285714285,23.013698630136982,0.013698630136986299,0.0684931506849315,569.9203568015291,58.90410958904109
"(60,60,60,0.8,0.8,T/L,earnings)",60,60,60,0.8,0.8,T/L,earnings,47.65625,35.06849315068493,55.55555555555556,12.32876712328767,43.373493975903614,22.73972602739726,0.013698630136986308,0.06849315068493154,567.8843226788432,61.64383561643835
"(60,60,60,0.8,0.8,W/L,earnings)",60,60,60,0.8,0.8,W/L,earnings,47.65625,35.06849315068493,55.55555555555556,12.32876712328767,43.373493975903614,22.73972602739726,0.013698630136986308,0.06849315068493154,567.8843226788432,61.64383561643835
