summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,46.72489082969432,62.73972602739726,58.24175824175824,24.931506849315067,39.130434782608695,37.80821917808219,0.04109589041095892,0.16483516483516492,607.3490892668974,100.0
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,46.72489082969432,62.73972602739726,58.24175824175824,24.931506849315067,39.130434782608695,37.80821917808219,0.04109589041095892,0.16483516483516492,607.3490892668974,100.0
"(7,7,7,0.4,0.4,W-L,wins)",7,7,7,0.4,0.4,W-L,wins,56.47482014388489,76.16438356164383,57.91666666666666,65.75342465753425,47.36842105263158,10.41095890410959,0.10410958904109582,0.15833333333333321,644.9200913242007,100.0
"(7,7,7,0.4,0.4,W/T,wins)",7,7,7,0.4,0.4,W/T,wins,55.88235294117647,74.52054794520548,57.4468085106383,64.38356164383562,45.94594594594594,10.136986301369864,0.09589041095890417,0.14893617021276606,638.8516467502186,100.0
"(30,30,30,0.4,0.4,W-L,earnings)",30,30,30,0.4,0.4,W-L,earnings,48.71794871794872,32.054794520547944,56.92307692307692,17.80821917808219,38.46153846153846,14.246575342465754,0.02465753424657533,0.12328767123287666,587.0389884088513,89.04109589041096
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,49.56521739130435,31.506849315068493,56.92307692307692,17.80821917808219,40.0,13.6986301369863,0.02465753424657533,0.12328767123287666,587.0389884088513,89.04109589041096
"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,49.56521739130435,31.506849315068493,56.92307692307692,17.80821917808219,40.0,13.6986301369863,0.02465753424657533,0.12328767123287666,587.0389884088513,89.04109589041096
"(15,15,15,0.4,0.4,T/L,wins)",15,15,15,0.4,0.4,T/L,wins,51.69491525423729,32.32876712328767,56.89655172413793,15.89041095890411,46.66666666666666,16.438356164383563,0.02191780821917809,0.10958904109589046,584.8559282002834,79.45205479452055
"(15,15,15,0.4,0.4,W/L,wins)",15,15,15,0.4,0.4,W/L,wins,51.69491525423729,32.32876712328767,56.89655172413793,15.89041095890411,46.66666666666666,16.438356164383563,0.02191780821917809,0.10958904109589046,584.8559282002834,79.45205479452055
"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,46.92307692307692,35.61643835616438,56.16438356164384,20.0,35.08771929824562,15.616438356164384,0.024657534246575352,0.12328767123287676,581.6438356164384,100.0
"(7,7,7,0.4,0.4,T/L,wins)",7,7,7,0.4,0.4,T/L,wins,53.75,65.75342465753425,55.172413793103445,55.61643835616438,45.94594594594594,10.136986301369864,0.05753424657534245,0.10344827586206895,607.3405762871988,100.0
"(7,7,7,0.4,0.4,W/L,wins)",7,7,7,0.4,0.4,W/L,wins,53.75,65.75342465753425,55.172413793103445,55.61643835616438,45.94594594594594,10.136986301369864,0.05753424657534245,0.10344827586206895,607.3405762871988,100.0
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,48.75,21.91780821917808,54.54545454545455,15.068493150684931,36.0,6.849315068493151,0.013698630136986321,0.06849315068493161,560.5230386052305,75.34246575342466
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,48.75,21.91780821917808,54.54545454545455,15.068493150684931,36.0,6.849315068493151,0.013698630136986321,0.06849315068493161,560.5230386052305,75.34246575342466
"(30,30,30,1.2,1.2,T/L,wins)",30,30,30,1.2,1.2,T/L,wins,53.48837209302326,11.780821917808218,52.38095238095238,11.506849315068491,100.0,0.273972602739726,0.005479452054794526,0.027397260273972632,535.3163731245924,57.53424657534246
"(30,30,30,1.2,1.2,W/L,wins)",30,30,30,1.2,1.2,W/L,wins,53.48837209302326,11.780821917808218,52.38095238095238,11.506849315068491,100.0,0.273972602739726,0.005479452054794526,0.027397260273972632,535.3163731245924,57.53424657534246
