summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(7,7,7,0.8,0.8,W-L,wins)",7,7,7,0.8,0.8,W-L,wins,68.88888888888889,12.32876712328767,68.88888888888889,12.32876712328767,,0.0,0.04657534246575342,0.23287671232876714,701.2176560121766,61.64383561643835
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,61.19402985074627,18.356164383561644,68.75,13.150684931506849,42.10526315789474,5.205479452054795,0.04931506849315068,0.2465753424657534,700.6506849315068,65.75342465753424
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,61.19402985074627,18.356164383561644,68.75,13.150684931506849,42.10526315789474,5.205479452054795,0.04931506849315068,0.2465753424657534,700.6506849315068,65.75342465753424
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,61.19402985074627,18.356164383561644,68.75,13.150684931506849,42.10526315789474,5.205479452054795,0.04931506849315068,0.2465753424657534,700.6506849315068,65.75342465753424
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,61.19402985074627,18.356164383561644,68.75,13.150684931506849,42.10526315789474,5.205479452054795,0.04931506849315068,0.2465753424657534,700.6506849315068,65.75342465753424
"(7,7,7,0.8,0.8,T/L,wins)",7,7,7,0.8,0.8,T/L,wins,66.66666666666667,13.972602739726028,68.18181818181819,12.054794520547944,57.142857142857146,1.917808219178082,0.04383561643835618,0.2191780821917809,693.8729763387298,60.27397260273972
"(7,7,7,0.8,0.8,W/L,wins)",7,7,7,0.8,0.8,W/L,wins,66.66666666666667,13.972602739726028,68.18181818181819,12.054794520547944,57.142857142857146,1.917808219178082,0.04383561643835618,0.2191780821917809,693.8729763387298,60.27397260273972
"(7,7,7,0.4,0.4,W-L,wins)",7,7,7,0.4,0.4,W-L,wins,46.40522875816993,41.917808219178085,67.85714285714286,15.342465753424657,34.02061855670103,26.575342465753423,0.054794520547945216,0.27397260273972607,693.9138943248533,76.71232876712328
"(15,15,15,0.4,0.4,W/L,earnings)",15,15,15,0.4,0.4,W/L,earnings,48.507462686567166,36.71232876712329,67.5,10.95890410958904,40.42553191489362,25.753424657534246,0.03835616438356165,0.19178082191780826,685.9589041095891,54.794520547945204
"(15,15,15,0.4,0.4,T/L,earnings)",15,15,15,0.4,0.4,T/L,earnings,48.507462686567166,36.71232876712329,67.5,10.95890410958904,40.42553191489362,25.753424657534246,0.03835616438356165,0.19178082191780826,685.9589041095891,54.794520547945204
"(15,15,15,0.4,0.4,W/T,earnings)",15,15,15,0.4,0.4,W/T,earnings,48.90510948905109,37.53424657534247,66.66666666666667,10.684931506849315,41.83673469387755,26.84931506849315,0.035616438356164404,0.17808219178082202,677.3515981735161,53.42465753424658
"(15,15,15,0.4,0.4,W/T,wins)",15,15,15,0.4,0.4,W/T,wins,50.75757575757576,36.16438356164384,65.95744680851064,12.876712328767123,42.35294117647059,23.28767123287671,0.04109589041095892,0.20547945205479462,672.4511804138735,64.38356164383562
"(15,15,15,0.4,0.4,W-L,earnings)",15,15,15,0.4,0.4,W-L,earnings,48.52941176470589,37.26027397260274,65.78947368421052,10.41095890410959,41.83673469387755,26.84931506849315,0.03287671232876711,0.16438356164383558,668.3056957462148,52.05479452054795
"(15,15,15,0.4,0.4,T/L,wins)",15,15,15,0.4,0.4,T/L,wins,50.0,33.97260273972603,65.21739130434783,12.602739726027398,41.02564102564103,21.36986301369863,0.038356164383561646,0.1917808219178082,664.7766527695056,63.013698630136986
"(15,15,15,0.4,0.4,W/L,wins)",15,15,15,0.4,0.4,W/L,wins,50.0,33.97260273972603,65.21739130434783,12.602739726027398,41.02564102564103,21.36986301369863,0.038356164383561646,0.1917808219178082,664.7766527695056,63.013698630136986
"(30,30,30,0.4,0.4,W/T,wins)",30,30,30,0.4,0.4,W/T,wins,47.76119402985075,55.06849315068493,64.0625,17.534246575342465,40.14598540145985,37.53424657534247,0.049315068493150684,0.2465753424657534,658.1592465753424,87.67123287671232
"(15,15,15,0.4,0.4,W-L,wins)",15,15,15,0.4,0.4,W-L,wins,45.51282051282051,42.73972602739726,64.0,13.6986301369863,36.79245283018868,29.04109589041096,0.038356164383561646,0.1917808219178082,653.6986301369863,68.49315068493149
"(60,60,60,0.4,0.4,W-L,earnings)",60,60,60,0.4,0.4,W-L,earnings,48.31932773109244,65.20547945205479,60.674157303370784,24.383561643835616,40.939597315436245,40.821917808219176,0.05205479452054796,0.2134831460674158,631.1251346775434,100.0
"(60,60,60,0.4,0.4,W/T,earnings)",60,60,60,0.4,0.4,W/T,earnings,48.96265560165975,66.02739726027397,60.674157303370784,24.383561643835616,42.10526315789474,41.64383561643836,0.05205479452054796,0.2134831460674158,631.1251346775434,100.0
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,46.875,52.602739726027394,60.3448275862069,15.89041095890411,41.04477611940298,36.71232876712329,0.03287671232876711,0.1643835616438356,619.3386868209731,79.45205479452055
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,46.875,52.602739726027394,60.3448275862069,15.89041095890411,41.04477611940298,36.71232876712329,0.03287671232876711,0.1643835616438356,619.3386868209731,79.45205479452055
