Unnamed: 0,summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria3,proyected_part_above,criteria2
5,"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,63.76811594202898,18.90410958904109,68.85245901639344,16.71232876712329,25.0,2.191780821917808,0.06301369863013699,705.2369189310576,83.56164383561645,0.31506849315068497
2,"(7,7,7,0.4,0.4,W-L,wins)",7,7,7,0.4,0.4,W-L,wins,55.75221238938053,30.95890410958904,67.6923076923077,17.80821917808219,39.583333333333336,13.150684931506849,0.06301369863013699,694.731296101159,89.04109589041096,0.315068493150685
105,"(60,60,60,0.4,0.4,W-L,wins)",60,60,60,0.4,0.4,W-L,wins,59.07335907335907,70.95890410958904,61.18143459915612,64.93150684931507,36.36363636363637,6.027397260273973,0.1452054794520549,676.7458528408762,100.0,0.22362869198312252
102,"(60,60,60,0.4,0.4,W-L,earnings)",60,60,60,0.4,0.4,W-L,earnings,59.30232558139535,70.68493150684931,61.11111111111112,64.10958904109589,41.66666666666666,6.575342465753424,0.14246575342465775,675.2207001522071,100.0,0.22222222222222254
106,"(60,60,60,0.4,0.4,W/L,earnings)",60,60,60,0.4,0.4,W/L,earnings,58.89328063241107,69.31506849315069,60.96491228070175,62.465753424657535,40.0,6.849315068493151,0.13698630136986303,672.1148762316751,100.0,0.2192982456140351
127,"(60,60,60,0.4,0.4,T/L,earnings)",60,60,60,0.4,0.4,T/L,earnings,58.89328063241107,69.31506849315069,60.96491228070175,62.465753424657535,40.0,6.849315068493151,0.13698630136986303,672.1148762316751,100.0,0.2192982456140351
116,"(60,60,60,0.4,0.4,W/T,wins)",60,60,60,0.4,0.4,W/T,wins,59.49820788530466,76.43835616438356,60.9375,70.13698630136986,43.47826086956522,6.301369863013699,0.15342465753424658,679.5119863013699,100.0,0.21875
115,"(60,60,60,0.4,0.4,W/T,earnings)",60,60,60,0.4,0.4,W/T,earnings,59.00383141762452,71.5068493150685,60.75949367088607,64.93150684931507,41.66666666666666,6.575342465753424,0.1397260273972603,672.5264435581757,100.0,0.21518987341772156
36,"(15,15,15,0.4,0.4,W/T,wins)",15,15,15,0.4,0.4,W/T,wins,52.15686274509804,69.86301369863014,58.57988165680474,46.3013698630137,39.53488372093023,23.56164383561644,0.07945205479452054,632.1001864310612,100.0,0.17159763313609466
79,"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,53.191489361702125,25.753424657534246,57.83132530120482,22.73972602739726,18.181818181818183,3.0136986301369864,0.035616438356164376,601.0529790394455,100.0,0.15662650602409633
88,"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,53.191489361702125,25.753424657534246,57.83132530120482,22.73972602739726,18.181818181818183,3.0136986301369864,0.035616438356164376,601.0529790394455,100.0,0.15662650602409633
48,"(15,15,15,0.4,0.4,T/L,wins)",15,15,15,0.4,0.4,T/L,wins,49.6031746031746,69.04109589041096,57.59493670886076,43.28767123287671,36.17021276595744,25.753424657534246,0.06575342465753421,619.2370383214843,100.0,0.1518987341772151
35,"(15,15,15,0.4,0.4,W/L,wins)",15,15,15,0.4,0.4,W/L,wins,49.6031746031746,69.04109589041096,57.59493670886076,43.28767123287671,36.17021276595744,25.753424657534246,0.06575342465753421,619.2370383214843,100.0,0.1518987341772151
67,"(30,30,30,1.2,1.2,W-L,earnings)",30,30,30,1.2,1.2,W-L,earnings,52.38095238095238,11.506849315068491,56.75675675675676,10.136986301369864,20.0,1.36986301369863,0.013698630136986299,577.7045538689375,50.684931506849324,0.0684931506849315
93,"(30,30,30,1.2,1.2,W/T,earnings)",30,30,30,1.2,1.2,W/T,earnings,51.11111111111112,12.32876712328767,56.41025641025641,10.684931506849315,16.666666666666668,1.643835616438356,0.0136986301369863,574.7874956094134,53.42465753424658,0.0684931506849315
68,"(30,30,30,1.2,1.2,W-L,wins)",30,30,30,1.2,1.2,W-L,wins,51.11111111111112,12.32876712328767,56.41025641025641,10.684931506849315,16.666666666666668,1.643835616438356,0.0136986301369863,574.7874956094134,53.42465753424658,0.0684931506849315
107,"(60,60,60,0.4,0.4,W/L,wins)",60,60,60,0.4,0.4,W/L,wins,51.282051282051285,42.73972602739726,56.34920634920635,34.52054794520548,30.0,8.219178082191782,0.043835616438356165,598.012611437269,100.0,0.12698412698412698
120,"(60,60,60,0.4,0.4,T/L,wins)",60,60,60,0.4,0.4,T/L,wins,51.282051282051285,42.73972602739726,56.34920634920635,34.52054794520548,30.0,8.219178082191782,0.043835616438356165,598.012611437269,100.0,0.12698412698412698
76,"(30,30,30,0.4,0.4,W/T,wins)",30,30,30,0.4,0.4,W/T,wins,52.87356321839081,71.5068493150685,56.27705627705628,63.28767123287671,26.666666666666668,8.219178082191782,0.0794520547945206,626.0582340034396,100.0,0.12554112554112562
110,"(60,60,60,0.8,0.8,W/L,wins)",60,60,60,0.8,0.8,W/L,wins,56.14035087719298,15.616438356164384,56.14035087719298,15.616438356164384,,0.0,0.019178082191780813,577.0199471280941,78.08219178082192,0.09589041095890406
122,"(60,60,60,0.8,0.8,T/L,wins)",60,60,60,0.8,0.8,T/L,wins,56.14035087719298,15.616438356164384,56.14035087719298,15.616438356164384,,0.0,0.019178082191780813,577.0199471280941,78.08219178082192,0.09589041095890406
74,"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,52.610441767068274,68.21917808219177,56.01851851851852,59.17808219178082,30.303030303030305,9.04109589041096,0.07123287671232882,619.3632673769661,100.0,0.12037037037037046
71,"(30,30,30,0.8,0.8,W-L,earnings)",30,30,30,0.8,0.8,W-L,earnings,52.63157894736842,31.232876712328768,56.0,27.3972602739726,28.571428571428573,3.835616438356164,0.03287671232876715,587.3972602739726,100.0,0.1200000000000001
47,"(15,15,15,0.4,0.4,T/L,earnings)",15,15,15,0.4,0.4,T/L,earnings,49.1869918699187,67.3972602739726,55.69620253164557,43.28767123287671,37.5,24.10958904109589,0.049315068493150656,600.2496965493324,100.0,0.11392405063291133
32,"(15,15,15,0.4,0.4,W/L,earnings)",15,15,15,0.4,0.4,W/L,earnings,49.1869918699187,67.3972602739726,55.69620253164557,43.28767123287671,37.5,24.10958904109589,0.049315068493150656,600.2496965493324,100.0,0.11392405063291133
45,"(15,15,15,0.4,0.4,W/T,earnings)",15,15,15,0.4,0.4,W/T,earnings,48.828125,70.13698630136986,55.625,43.83561643835616,37.5,26.301369863013697,0.049315068493150704,600.0856164383562,100.0,0.11250000000000004
73,"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,50.71090047393365,57.80821917808219,55.625,43.83561643835616,35.294117647058826,13.972602739726028,0.049315068493150704,600.0856164383562,100.0,0.11250000000000004
77,"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,50.71090047393365,57.80821917808219,55.625,43.83561643835616,35.294117647058826,13.972602739726028,0.049315068493150704,600.0856164383562,100.0,0.11250000000000004
34,"(15,15,15,0.4,0.4,W-L,earnings)",15,15,15,0.4,0.4,W-L,earnings,49.44649446494465,74.24657534246575,55.55555555555556,44.38356164383562,40.36697247706422,29.863013698630137,0.04931506849315071,599.9391171993911,100.0,0.11111111111111116
64,"(30,30,30,0.4,0.4,W-L,earnings)",30,30,30,0.4,0.4,W-L,earnings,51.821862348178136,67.67123287671232,55.39906103286385,58.35616438356164,29.41176470588235,9.315068493150685,0.06301369863013698,612.3467747122002,100.0,0.107981220657277
75,"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,52.10084033613445,65.20547945205479,55.33980582524272,56.43835616438356,31.25,8.767123287671232,0.060273972602739825,609.8364144168107,100.0,0.10679611650485454
94,"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,52.10084033613445,65.20547945205479,55.33980582524272,56.43835616438356,31.25,8.767123287671232,0.060273972602739825,609.8364144168107,100.0,0.10679611650485454
84,"(30,30,30,0.8,0.8,W/T,wins)",30,30,30,0.8,0.8,W/T,wins,52.98507462686568,36.71232876712329,55.28455284552845,33.6986301369863,27.272727272727277,3.0136986301369864,0.03561643835616439,586.5441585922707,100.0,0.10569105691056913
43,"(15,15,15,0.4,0.4,W-L,wins)",15,15,15,0.4,0.4,W-L,wins,49.392712550607285,67.67123287671232,55.27950310559006,44.10958904109589,38.372093023255815,23.56164383561644,0.046575342465753365,596.9046200969965,100.0,0.10559006211180111
65,"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,52.19123505976096,68.76712328767124,55.203619909502265,60.54794520547945,30.0,8.219178082191782,0.06301369863013703,612.5841443005021,100.0,0.10407239819004532
59,"(15,15,15,0.8,0.8,W/L,earnings)",15,15,15,0.8,0.8,W/L,earnings,49.729729729729726,50.68493150684932,54.96183206106871,35.89041095890411,37.03703703703704,14.794520547945206,0.03561643835616449,585.5087315695912,100.0,0.09923664122137432
40,"(15,15,15,0.8,0.8,T/L,earnings)",15,15,15,0.8,0.8,T/L,earnings,49.729729729729726,50.68493150684932,54.96183206106871,35.89041095890411,37.03703703703704,14.794520547945206,0.03561643835616449,585.5087315695912,100.0,0.09923664122137432
49,"(15,15,15,1.2,1.2,W/T,wins)",15,15,15,1.2,1.2,W/T,wins,55.172413793103445,31.78082191780822,54.95495495495496,30.410958904109588,60.0,1.36986301369863,0.03013698630136989,579.9605084536591,100.0,0.0990990990990992
78,"(30,30,30,1.2,1.2,W/T,wins)",30,30,30,1.2,1.2,W/T,wins,50.0,13.150684931506849,54.76190476190476,11.506849315068491,16.666666666666668,1.643835616438356,0.010958904109589026,559.1258969341161,57.53424657534246,0.05479452054794513
39,"(15,15,15,0.8,0.8,W/T,earnings)",15,15,15,0.8,0.8,W/T,earnings,49.45652173913044,50.41095890410959,54.61538461538461,35.61643835616438,37.03703703703704,14.794520547945206,0.032876712328767085,581.7702845100106,100.0,0.0923076923076922
42,"(15,15,15,0.8,0.8,W-L,wins)",15,15,15,0.8,0.8,W-L,wins,49.19786096256684,51.23287671232877,54.13533834586466,36.43835616438356,37.03703703703704,14.794520547945206,0.03013698630136984,577.7917396230301,100.0,0.08270676691729317
54,"(15,15,15,1.2,1.2,W-L,wins)",15,15,15,1.2,1.2,W-L,wins,54.6218487394958,32.602739726027394,53.91304347826087,31.506849315068493,75.0,1.095890410958904,0.02465753424657534,570.6372840976771,100.0,0.07826086956521738
53,"(15,15,15,0.8,0.8,W-L,earnings)",15,15,15,0.8,0.8,W-L,earnings,48.924731182795696,50.95890410958904,53.78787878787879,36.16438356164384,37.03703703703704,14.794520547945206,0.02739726027397266,574.0431714404317,100.0,0.07575757575757591
87,"(30,30,30,0.8,0.8,W/T,earnings)",30,30,30,0.8,0.8,W/T,earnings,50.45871559633027,29.863013698630137,53.68421052631579,26.02739726027397,28.571428571428573,3.835616438356164,0.019178082191780823,562.8695025234318,100.0,0.0736842105263158
61,"(15,15,15,0.8,0.8,W/T,wins)",15,15,15,0.8,0.8,W/T,wins,49.40476190476191,46.02739726027397,53.6764705882353,37.26027397260274,31.25,8.767123287671232,0.027397260273972674,574.0249798549556,100.0,0.07352941176470607
37,"(15,15,15,1.2,1.2,W-L,earnings)",15,15,15,1.2,1.2,W-L,earnings,52.77777777777778,29.58904109589041,52.94117647058823,27.945205479452056,50.0,1.643835616438356,0.016438356164383567,557.3569701853344,100.0,0.05882352941176472
51,"(15,15,15,1.2,1.2,W/T,earnings)",15,15,15,1.2,1.2,W/T,earnings,52.72727272727273,30.136986301369863,52.94117647058823,27.945205479452056,50.0,2.191780821917808,0.016438356164383567,557.3569701853344,100.0,0.05882352941176472
33,"(15,15,15,0.8,0.8,T/L,wins)",15,15,15,0.8,0.8,T/L,wins,48.27586206896552,47.67123287671233,52.84552845528455,33.6986301369863,37.25490196078432,13.972602739726028,0.019178082191780813,562.1539146898318,100.0,0.05691056910569103
56,"(15,15,15,0.8,0.8,W/L,wins)",15,15,15,0.8,0.8,W/L,wins,48.27586206896552,47.67123287671233,52.84552845528455,33.6986301369863,37.25490196078432,13.972602739726028,0.019178082191780813,562.1539146898318,100.0,0.05691056910569103
46,"(15,15,15,1.2,1.2,W/L,wins)",15,15,15,1.2,1.2,W/L,wins,52.83018867924528,29.04109589041096,52.83018867924528,29.04109589041096,,0.0,0.01643835616438356,557.3429826828637,100.0,0.05660377358490565
60,"(15,15,15,1.2,1.2,T/L,wins)",15,15,15,1.2,1.2,T/L,wins,52.83018867924528,29.04109589041096,52.83018867924528,29.04109589041096,,0.0,0.01643835616438356,557.3429826828637,100.0,0.05660377358490565
41,"(15,15,15,1.2,1.2,W/L,earnings)",15,15,15,1.2,1.2,W/L,earnings,51.886792452830186,29.04109589041096,52.525252525252526,27.12328767123288,42.85714285714285,1.917808219178082,0.013698630136986332,552.3758129237582,100.0,0.05050505050505061
62,"(15,15,15,1.2,1.2,T/L,earnings)",15,15,15,1.2,1.2,T/L,earnings,51.886792452830186,29.04109589041096,52.525252525252526,27.12328767123288,42.85714285714285,1.917808219178082,0.013698630136986332,552.3758129237582,100.0,0.05050505050505061
117,"(60,60,60,0.8,0.8,W/T,wins)",60,60,60,0.8,0.8,W/T,wins,50.86206896551724,31.78082191780822,52.293577981651374,29.863013698630137,28.571428571428573,1.917808219178082,0.013698630136986285,552.7987935151439,100.0,0.04587155963302747
44,"(15,15,15,1.6,1.6,T/L,wins)",15,15,15,1.6,1.6,T/L,wins,51.06382978723404,12.876712328767123,51.06382978723404,12.876712328767123,,0.0,0.00273972602739725,523.5150102011075,64.38356164383562,0.01369863013698625
58,"(15,15,15,1.6,1.6,W/L,wins)",15,15,15,1.6,1.6,W/L,wins,51.06382978723404,12.876712328767123,51.06382978723404,12.876712328767123,,0.0,0.00273972602739725,523.5150102011075,64.38356164383562,0.01369863013698625
69,"(30,30,30,0.8,0.8,W-L,wins)",30,30,30,0.8,0.8,W-L,wins,47.86324786324786,32.054794520547944,50.96153846153846,28.493150684931507,23.07692307692308,3.5616438356164384,0.005479452054794501,538.1085353003161,100.0,0.019230769230769162
55,"(15,15,15,1.6,1.6,W/T,earnings)",15,15,15,1.6,1.6,W/T,earnings,51.72413793103448,15.89041095890411,50.87719298245614,15.616438356164384,100.0,0.273972602739726,0.0027397260273972685,524.3883681807257,78.08219178082192,0.013698630136986344
86,"(30,30,30,0.8,0.8,W/L,earnings)",30,30,30,0.8,0.8,W/L,earnings,48.18181818181818,30.136986301369863,50.51546391752577,26.575342465753423,30.76923076923077,3.5616438356164384,0.0027397260273972503,531.7299816410111,100.0,0.010309278350515427
81,"(30,30,30,0.8,0.8,T/L,earnings)",30,30,30,0.8,0.8,T/L,earnings,48.18181818181818,30.136986301369863,50.51546391752577,26.575342465753423,30.76923076923077,3.5616438356164384,0.0027397260273972503,531.7299816410111,100.0,0.010309278350515427
99,"(60,60,60,0.8,0.8,W/L,earnings)",60,60,60,0.8,0.8,W/L,earnings,48.86363636363637,24.10958904109589,50.0,20.82191780821918,41.66666666666666,3.287671232876712,0.0,520.8219178082192,100.0,0.0
38,"(15,15,15,1.6,1.6,W/L,earnings)",15,15,15,1.6,1.6,W/L,earnings,50.0,15.342465753424657,50.0,15.342465753424657,,0.0,0.0,515.3424657534247,76.71232876712328,0.0
57,"(15,15,15,1.6,1.6,W-L,wins)",15,15,15,1.6,1.6,W-L,wins,50.0,16.986301369863014,50.0,16.986301369863014,,0.0,0.0,516.986301369863,84.93150684931507,0.0
125,"(60,60,60,0.8,0.8,T/L,earnings)",60,60,60,0.8,0.8,T/L,earnings,48.86363636363637,24.10958904109589,50.0,20.82191780821918,41.66666666666666,3.287671232876712,0.0,520.8219178082192,100.0,0.0
111,"(60,60,60,0.8,0.8,W-L,earnings)",60,60,60,0.8,0.8,W-L,earnings,49.438202247191015,24.383561643835616,50.0,20.82191780821918,46.15384615384615,3.5616438356164384,0.0,520.8219178082192,100.0,0.0
50,"(15,15,15,1.6,1.6,T/L,earnings)",15,15,15,1.6,1.6,T/L,earnings,50.0,15.342465753424657,50.0,15.342465753424657,,0.0,0.0,515.3424657534247,76.71232876712328,0.0
63,"(15,15,15,1.6,1.6,W/T,wins)",15,15,15,1.6,1.6,W/T,wins,50.0,20.273972602739725,50.0,20.273972602739725,,0.0,0.0,520.2739726027397,100.0,0.0
113,"(60,60,60,0.8,0.8,W/T,earnings)",60,60,60,0.8,0.8,W/T,earnings,49.45054945054945,24.931506849315067,50.0,21.36986301369863,46.15384615384615,3.5616438356164384,0.0,521.3698630136986,100.0,0.0
104,"(60,60,60,0.8,0.8,W-L,wins)",60,60,60,0.8,0.8,W-L,wins,48.42105263157895,26.02739726027397,48.78048780487805,22.46575342465753,46.15384615384615,3.5616438356164384,-0.0054794520547945,510.270631473438,100.0,-0.024390243902438935
52,"(15,15,15,1.6,1.6,W-L,earnings)",15,15,15,1.6,1.6,W-L,earnings,49.15254237288136,16.164383561643834,48.27586206896552,15.89041095890411,100.0,0.273972602739726,-0.0054794520547944954,498.64903164855934,79.45205479452055,-0.027397260273972483
