summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,58.79120879120879,99.72602739726028,59.48275862068966,95.34246575342466,43.75,4.383561643835616,0.18082191780821924,0.18965517241379315,690.1700519603213,100
"(30,30,30,1.2,1.2,W/L,earnings)",30,30,30,1.2,1.2,W/L,earnings,58.79120879120879,99.72602739726028,59.48275862068966,95.34246575342466,43.75,4.383561643835616,0.18082191780821924,0.18965517241379315,690.1700519603213,100
"(30,30,30,1.6,1.6,W-L,earnings)",30,30,30,1.6,1.6,W-L,earnings,58.79120879120879,99.72602739726028,59.48275862068966,95.34246575342466,43.75,4.383561643835616,0.18082191780821924,0.18965517241379315,690.1700519603213,100
"(30,30,30,0.8,0.8,W/L,earnings)",30,30,30,0.8,0.8,W/L,earnings,58.79120879120879,99.72602739726028,59.48275862068966,95.34246575342466,43.75,4.383561643835616,0.18082191780821924,0.18965517241379315,690.1700519603213,100
"(60,60,60,1.6,1.6,W/T,wins)",60,60,60,1.6,1.6,W/T,wins,58.79120879120879,99.72602739726028,59.42857142857143,95.89041095890413,42.85714285714285,3.835616438356164,0.18082191780821924,0.1885714285714286,690.1761252446184,100
"(60,60,60,0.4,0.4,W/T,wins)",60,60,60,0.4,0.4,W/T,wins,58.79120879120879,99.72602739726028,59.42857142857143,95.89041095890413,42.85714285714285,3.835616438356164,0.18082191780821924,0.1885714285714286,690.1761252446184,100
"(60,60,60,1.2,1.2,W/T,wins)",60,60,60,1.2,1.2,W/T,wins,58.79120879120879,99.72602739726028,59.42857142857143,95.89041095890413,42.85714285714285,3.835616438356164,0.18082191780821924,0.1885714285714286,690.1761252446184,100
"(60,60,60,0.8,0.8,W/T,wins)",60,60,60,0.8,0.8,W/T,wins,58.79120879120879,99.72602739726028,59.42857142857143,95.89041095890413,42.85714285714285,3.835616438356164,0.18082191780821924,0.1885714285714286,690.1761252446184,100
"(7,7,7,1.2,1.2,W/T,earnings)",7,7,7,1.2,1.2,W/T,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
