summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,47.51131221719457,60.54794520547945,58.62068965517241,23.83561643835617,40.298507462686565,36.71232876712329,0.04109589041095889,0.17241379310344818,610.0425129900804,100.0
"(60,60,60,0.4,0.4,W/T,wins)",60,60,60,0.4,0.4,W/T,wins,47.950819672131146,66.84931506849315,58.53658536585366,22.46575342465753,42.5925925925926,44.38356164383562,0.038356164383561674,0.17073170731707332,607.8316070831942,100.0
"(30,30,30,0.8,0.8,W/T,wins)",30,30,30,0.8,0.8,W/T,wins,55.71428571428572,19.17808219178082,58.333333333333336,13.150684931506849,50.0,6.027397260273973,0.02191780821917809,0.10958904109589046,596.4840182648402,65.75342465753424
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,44.0,54.7945205479452,58.13953488372093,23.56164383561644,33.333333333333336,31.232876712328768,0.03835616438356167,0.16279069767441867,604.9569926728257,100.0
"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,44.0,54.7945205479452,58.13953488372093,23.56164383561644,33.333333333333336,31.232876712328768,0.03835616438356167,0.16279069767441867,604.9569926728257,100.0
"(60,60,60,0.4,0.4,W/L,earnings)",60,60,60,0.4,0.4,W/L,earnings,47.77327935222672,67.67123287671232,58.0,27.3972602739726,40.81632653061224,40.273972602739725,0.04383561643835614,0.15999999999999992,607.3972602739726,100.0
"(60,60,60,0.4,0.4,T/L,earnings)",60,60,60,0.4,0.4,T/L,earnings,47.77327935222672,67.67123287671232,58.0,27.3972602739726,40.81632653061224,40.273972602739725,0.04383561643835614,0.15999999999999992,607.3972602739726,100.0
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,46.3768115942029,56.71232876712329,57.89473684210526,20.82191780821918,39.69465648854962,35.89041095890411,0.03287671232876714,0.1578947368421053,599.7692862292718,100.0
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,46.3768115942029,56.71232876712329,57.89473684210526,20.82191780821918,39.69465648854962,35.89041095890411,0.03287671232876714,0.1578947368421053,599.7692862292718,100.0
"(60,60,60,0.8,0.8,W/T,wins)",60,60,60,0.8,0.8,W/T,wins,50.833333333333336,32.87671232876713,57.89473684210526,15.616438356164384,44.44444444444444,17.26027397260274,0.02465753424657535,0.12328767123287675,594.563806777217,78.08219178082192
"(60,60,60,0.4,0.4,W-L,earnings)",60,60,60,0.4,0.4,W-L,earnings,48.0,68.4931506849315,57.84313725490196,27.945205479452056,41.21621621621622,40.54794520547945,0.0438356164383562,0.15686274509803932,606.3765780284717,100.0
"(60,60,60,0.4,0.4,W/T,earnings)",60,60,60,0.4,0.4,W/T,earnings,48.20717131474104,68.76712328767124,57.84313725490196,27.945205479452056,41.61073825503356,40.821917808219176,0.0438356164383562,0.15686274509803932,606.3765780284717,100.0
"(30,30,30,0.4,0.4,W-L,earnings)",30,30,30,0.4,0.4,W-L,earnings,44.5,54.7945205479452,57.47126436781609,23.83561643835617,34.51327433628319,30.95890410958904,0.035616438356164376,0.14942528735632177,598.5482601165171,100.0
"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,44.33497536945813,55.61643835616438,57.47126436781609,23.83561643835617,34.48275862068966,31.78082191780822,0.035616438356164376,0.14942528735632177,598.5482601165171,100.0
"(30,30,30,0.8,0.8,W-L,wins)",30,30,30,0.8,0.8,W-L,wins,51.61290322580645,25.47945205479452,57.142857142857146,15.342465753424657,43.24324324324324,10.136986301369864,0.021917808219178107,0.10958904109589053,586.7710371819961,76.71232876712328
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,56.86274509803921,13.972602739726028,57.142857142857146,13.424657534246576,50.0,0.547945205479452,0.019178082191780844,0.09589041095890422,584.853228962818,67.12328767123287
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,56.86274509803921,13.972602739726028,57.142857142857146,13.424657534246576,50.0,0.547945205479452,0.019178082191780844,0.09589041095890422,584.853228962818,67.12328767123287
"(60,60,60,0.8,0.8,W-L,wins)",60,60,60,0.8,0.8,W-L,wins,48.61111111111112,39.45205479452055,56.71641791044776,18.356164383561644,41.55844155844156,21.095890410958905,0.02465753424657533,0.12328767123287668,585.5203434880393,91.78082191780823
"(30,30,30,0.8,0.8,T/L,earnings)",30,30,30,0.8,0.8,T/L,earnings,51.47058823529412,18.63013698630137,55.81395348837209,11.780821917808218,44.0,6.849315068493151,0.013698630136986299,0.0684931506849315,569.9203568015291,58.90410958904109
"(30,30,30,0.8,0.8,W/L,earnings)",30,30,30,0.8,0.8,W/L,earnings,51.47058823529412,18.63013698630137,55.81395348837209,11.780821917808218,44.0,6.849315068493151,0.013698630136986299,0.0684931506849315,569.9203568015291,58.90410958904109
"(60,60,60,0.8,0.8,W/L,wins)",60,60,60,0.8,0.8,W/L,wins,51.35135135135136,20.273972602739725,55.55555555555556,17.26027397260274,27.27272727272728,3.0136986301369864,0.019178082191780833,0.09589041095890415,572.8158295281582,86.30136986301369
"(60,60,60,0.8,0.8,T/L,wins)",60,60,60,0.8,0.8,T/L,wins,51.35135135135136,20.273972602739725,55.55555555555556,17.26027397260274,27.27272727272728,3.0136986301369864,0.019178082191780833,0.09589041095890415,572.8158295281582,86.30136986301369
"(60,60,60,0.8,0.8,W/T,earnings)",60,60,60,0.8,0.8,W/T,earnings,45.669291338582674,34.794520547945204,54.83870967741935,16.986301369863014,36.92307692307692,17.80821917808219,0.016438356164383546,0.08219178082191775,565.3733981440565,84.93150684931507
"(60,60,60,0.8,0.8,W-L,earnings)",60,60,60,0.8,0.8,W-L,earnings,45.52845528455285,33.6986301369863,54.83870967741935,16.986301369863014,36.0655737704918,16.71232876712329,0.016438356164383546,0.08219178082191775,565.3733981440565,84.93150684931507
"(60,60,60,0.8,0.8,T/L,earnings)",60,60,60,0.8,0.8,T/L,earnings,45.37815126050421,32.602739726027394,53.333333333333336,16.438356164383563,37.28813559322034,16.164383561643834,0.01095890410958904,0.054794520547945195,549.7716894977169,82.19178082191782
"(60,60,60,0.8,0.8,W/L,earnings)",60,60,60,0.8,0.8,W/L,earnings,45.37815126050421,32.602739726027394,53.333333333333336,16.438356164383563,37.28813559322034,16.164383561643834,0.01095890410958904,0.054794520547945195,549.7716894977169,82.19178082191782
"(30,30,30,0.8,0.8,W-L,earnings)",30,30,30,0.8,0.8,W-L,earnings,48.648648648648646,20.273972602739725,53.333333333333336,12.32876712328767,41.37931034482759,7.945205479452055,0.008219178082191778,0.041095890410958895,545.662100456621,61.64383561643835
"(30,30,30,0.8,0.8,W/T,earnings)",30,30,30,0.8,0.8,W/T,earnings,48.68421052631579,20.82191780821918,53.191489361702125,12.876712328767123,41.37931034482759,7.945205479452055,0.008219178082191778,0.041095890410958895,544.7916059457883,64.38356164383562
"(60,60,60,1.2,1.2,W/L,wins)",60,60,60,1.2,1.2,W/L,wins,52.27272727272727,12.054794520547944,52.27272727272727,12.054794520547944,,0.0,0.005479452054794515,0.027397260273972577,534.7820672478207,60.27397260273972
"(60,60,60,1.2,1.2,T/L,wins)",60,60,60,1.2,1.2,T/L,wins,52.27272727272727,12.054794520547944,52.27272727272727,12.054794520547944,,0.0,0.005479452054794515,0.027397260273972577,534.7820672478207,60.27397260273972
"(60,60,60,1.2,1.2,W-L,wins)",60,60,60,1.2,1.2,W-L,wins,51.16279069767442,11.780821917808218,51.16279069767442,11.780821917808218,,0.0,0.002739726027397265,0.013698630136986327,523.4087288945524,58.90410958904109
