summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(7,7,7,1.2,1.2,W/L,wins)",7,7,7,1.2,1.2,W/L,wins,73.33333333333333,12.32876712328767,75.67567567567568,10.136986301369864,62.5,2.191780821917808,0.05205479452054796,0.2602739726027398,766.8937430581267,50.684931506849324
"(7,7,7,1.2,1.2,T/L,wins)",7,7,7,1.2,1.2,T/L,wins,73.33333333333333,12.32876712328767,75.67567567567568,10.136986301369864,62.5,2.191780821917808,0.05205479452054796,0.2602739726027398,766.8937430581267,50.684931506849324
"(7,7,7,1.2,1.2,W-L,wins)",7,7,7,1.2,1.2,W-L,wins,73.6842105263158,10.41095890410959,73.6842105263158,10.41095890410959,,0.0,0.049315068493150704,0.24657534246575355,747.2530641672676,52.05479452054795
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,64.78873239436619,19.45205479452055,72.34042553191489,12.876712328767123,50.0,6.575342465753424,0.05753424657534245,0.28767123287671226,736.280967647916,64.38356164383562
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,65.21739130434783,18.90410958904109,72.34042553191489,12.876712328767123,50.0,6.027397260273973,0.05753424657534245,0.28767123287671226,736.280967647916,64.38356164383562
"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,65.51724137931035,15.89041095890411,72.09302325581395,11.780821917808218,46.66666666666666,4.109589041095891,0.052054794520547926,0.26027397260273966,732.7110544759477,58.90410958904109
"(7,7,7,1.2,1.2,W/T,wins)",7,7,7,1.2,1.2,W/T,wins,69.23076923076923,14.246575342465754,71.7948717948718,10.684931506849315,61.53846153846154,3.5616438356164384,0.04657534246575343,0.23287671232876714,728.6336494555674,53.42465753424658
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,64.17910447761194,18.356164383561644,71.73913043478261,12.602739726027398,47.61904761904762,5.753424657534247,0.0547945205479452,0.27397260273972596,729.9940440738535,63.013698630136986
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,64.17910447761194,18.356164383561644,71.73913043478261,12.602739726027398,47.61904761904762,5.753424657534247,0.0547945205479452,0.27397260273972596,729.9940440738535,63.013698630136986
"(7,7,7,0.8,0.8,W/L,wins)",7,7,7,0.8,0.8,W/L,wins,68.96551724137932,15.89041095890411,71.11111111111111,12.32876712328767,61.53846153846154,3.5616438356164384,0.052054794520547946,0.26027397260273977,723.4398782343987,61.64383561643835
"(7,7,7,0.8,0.8,T/L,wins)",7,7,7,0.8,0.8,T/L,wins,68.96551724137932,15.89041095890411,71.11111111111111,12.32876712328767,61.53846153846154,3.5616438356164384,0.052054794520547946,0.26027397260273977,723.4398782343987,61.64383561643835
"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,63.46153846153846,14.246575342465754,71.05263157894737,10.41095890410959,42.85714285714285,3.835616438356164,0.04383561643835617,0.21917808219178084,720.9372746935834,52.05479452054795
"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,63.46153846153846,14.246575342465754,71.05263157894737,10.41095890410959,42.85714285714285,3.835616438356164,0.04383561643835617,0.21917808219178084,720.9372746935834,52.05479452054795
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,63.46153846153846,14.246575342465754,71.05263157894737,10.41095890410959,42.85714285714285,3.835616438356164,0.04383561643835617,0.21917808219178084,720.9372746935834,52.05479452054795
"(7,7,7,0.8,0.8,W-L,wins)",7,7,7,0.8,0.8,W-L,wins,66.66666666666667,15.616438356164384,70.2127659574468,12.876712328767123,50.0,2.73972602739726,0.052054794520547946,0.26027397260273977,715.0043719032351,64.38356164383562
"(7,7,7,0.8,0.8,W/T,wins)",7,7,7,0.8,0.8,W/T,wins,66.66666666666667,17.26027397260274,70.2127659574468,12.876712328767123,56.25,4.383561643835616,0.052054794520547946,0.26027397260273977,715.0043719032351,64.38356164383562
"(15,15,15,0.4,0.4,W/L,wins)",15,15,15,0.4,0.4,W/L,wins,51.74825174825175,39.17808219178082,69.56521739130434,12.602739726027398,43.29896907216495,26.575342465753423,0.049315068493150684,0.24657534246575338,708.2549136390709,63.013698630136986
"(15,15,15,0.4,0.4,T/L,wins)",15,15,15,0.4,0.4,T/L,wins,51.74825174825175,39.17808219178082,69.56521739130434,12.602739726027398,43.29896907216495,26.575342465753423,0.049315068493150684,0.24657534246575338,708.2549136390709,63.013698630136986
"(7,7,7,0.4,0.4,T/L,wins)",7,7,7,0.4,0.4,T/L,wins,64.1025641025641,21.36986301369863,69.23076923076923,14.246575342465754,53.84615384615385,7.123287671232877,0.0547945205479452,0.273972602739726,706.5542676501581,71.23287671232876
"(7,7,7,0.4,0.4,W/L,wins)",7,7,7,0.4,0.4,W/L,wins,64.1025641025641,21.36986301369863,69.23076923076923,14.246575342465754,53.84615384615385,7.123287671232877,0.0547945205479452,0.273972602739726,706.5542676501581,71.23287671232876
"(7,7,7,0.4,0.4,W-L,wins)",7,7,7,0.4,0.4,W-L,wins,54.330708661417326,34.794520547945204,68.51851851851852,14.794520547945206,43.83561643835616,20.0,0.05479452054794522,0.2739726027397261,699.9797057331305,73.97260273972603
"(7,7,7,0.4,0.4,W/T,wins)",7,7,7,0.4,0.4,W/T,wins,60.71428571428572,23.013698630136982,67.27272727272727,15.068493150684931,48.27586206896552,7.945205479452055,0.05205479452054794,0.2602739726027397,687.7957658779576,75.34246575342466
