summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(7,7,7,0.4,0.4,W-L,wins)",7,7,7,0.4,0.4,W-L,wins,51.75879396984924,54.52054794520548,74.57627118644068,16.164383561643834,42.142857142857146,38.35616438356164,0.07945205479452055,202.60506152774553
"(7,7,7,0.8,0.8,W/T,wins)",7,7,7,0.8,0.8,W/T,wins,73.07692307692308,14.246575342465754,75.0,13.150684931506849,50.0,1.095890410958904,0.06575342465753424,200.65068493150685
"(7,7,7,0.8,0.8,W/L,wins)",7,7,7,0.8,0.8,W/L,wins,72.34042553191489,12.876712328767123,75.0,12.054794520547944,33.333333333333336,0.821917808219178,0.06027397260273972,199.55479452054794
"(7,7,7,0.8,0.8,T/L,wins)",7,7,7,0.8,0.8,T/L,wins,72.34042553191489,12.876712328767123,75.0,12.054794520547944,33.333333333333336,0.821917808219178,0.06027397260273972,199.55479452054794
"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,69.23076923076923,14.246575342465754,75.0,10.95890410958904,50.0,3.287671232876712,0.0547945205479452,198.45890410958904
"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,69.23076923076923,14.246575342465754,75.0,10.95890410958904,50.0,3.287671232876712,0.0547945205479452,198.45890410958904
"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,69.23076923076923,14.246575342465754,75.0,10.95890410958904,50.0,3.287671232876712,0.0547945205479452,198.45890410958904
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,69.23076923076923,14.246575342465754,75.0,10.95890410958904,50.0,3.287671232876712,0.0547945205479452,198.45890410958904
"(7,7,7,0.4,0.4,W/T,wins)",7,7,7,0.4,0.4,W/T,wins,61.0,27.3972602739726,73.21428571428571,15.342465753424657,45.45454545454545,12.054794520547944,0.07123287671232875,198.37818003913893
"(7,7,7,0.8,0.8,W-L,wins)",7,7,7,0.8,0.8,W-L,wins,73.91304347826087,12.602739726027398,73.91304347826087,12.602739726027398,,0.0,0.06027397260273975,197.3853484216796
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,65.71428571428571,19.17808219178082,73.07692307692308,14.246575342465754,44.44444444444444,4.931506849315069,0.06575342465753427,196.93888303477345
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,65.71428571428571,19.17808219178082,73.07692307692308,14.246575342465754,44.44444444444444,4.931506849315069,0.06575342465753427,196.93888303477345
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,65.71428571428571,19.17808219178082,73.07692307692308,14.246575342465754,44.44444444444444,4.931506849315069,0.06575342465753427,196.93888303477345
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,65.71428571428571,19.17808219178082,73.07692307692308,14.246575342465754,44.44444444444444,4.931506849315069,0.06575342465753427,196.93888303477345
"(7,7,7,0.4,0.4,T/L,wins)",7,7,7,0.4,0.4,T/L,wins,66.66666666666667,23.013698630136982,72.72727272727273,15.068493150684931,55.172413793103445,7.945205479452055,0.06849315068493154,196.88667496886677
"(7,7,7,0.4,0.4,W/L,wins)",7,7,7,0.4,0.4,W/L,wins,66.66666666666667,23.013698630136982,72.72727272727273,15.068493150684931,55.172413793103445,7.945205479452055,0.06849315068493154,196.88667496886677
"(7,7,7,1.6,1.6,W/L,wins)",7,7,7,1.6,1.6,W/L,wins,70.96774193548387,8.493150684931507,70.96774193548387,8.493150684931507,,0.0,0.03561643835616439,185.9125055236412
"(7,7,7,1.6,1.6,T/L,wins)",7,7,7,1.6,1.6,T/L,wins,70.96774193548387,8.493150684931507,70.96774193548387,8.493150684931507,,0.0,0.03561643835616439,185.9125055236412
