summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(30,30,30,1.6,1.6,W/L,earnings)",30,30,30,1.6,1.6,W/L,earnings,61.53846153846154,3.5616438356164384,66.66666666666667,2.4657534246575343,50.0,1.095890410958904,0.008219178082191785,169.1324200913242
"(60,60,60,1.2,1.2,T/L,wins)",60,60,60,1.2,1.2,T/L,wins,59.523809523809526,11.506849315068491,64.28571428571429,7.671232876712328,50.0,3.835616438356164,0.02191780821917809,168.38551859099806
"(60,60,60,1.2,1.2,W/L,wins)",60,60,60,1.2,1.2,W/L,wins,59.523809523809526,11.506849315068491,64.28571428571429,7.671232876712328,50.0,3.835616438356164,0.02191780821917809,168.38551859099806
"(30,30,30,0.8,0.8,W/T,wins)",30,30,30,0.8,0.8,W/T,wins,52.94117647058823,18.63013698630137,64.28571428571429,7.671232876712328,45.0,10.95890410958904,0.02191780821917809,168.38551859099806
"(60,60,60,1.2,1.2,W-L,wins)",60,60,60,1.2,1.2,W-L,wins,46.53465346534654,27.671232876712327,66.66666666666667,0.821917808219178,45.91836734693877,26.84931506849315,0.002739726027397261,167.48858447488587
"(60,60,60,0.4,0.4,T/L,earnings)",60,60,60,0.4,0.4,T/L,earnings,45.833333333333336,26.301369863013697,64.70588235294117,4.657534246575342,41.77215189873418,21.64383561643836,0.013698630136986306,166.42224012892828
"(60,60,60,0.4,0.4,W-L,earnings)",60,60,60,0.4,0.4,W-L,earnings,44.08602150537634,25.47945205479452,64.70588235294117,4.657534246575342,39.47368421052632,20.82191780821918,0.013698630136986306,166.42224012892828
"(60,60,60,0.4,0.4,W/L,earnings)",60,60,60,0.4,0.4,W/L,earnings,45.833333333333336,26.301369863013697,64.70588235294117,4.657534246575342,41.77215189873418,21.64383561643836,0.013698630136986306,166.42224012892828
"(60,60,60,0.8,0.8,W/T,earnings)",60,60,60,0.8,0.8,W/T,earnings,52.63157894736842,10.41095890410959,64.28571428571429,3.835616438356164,45.833333333333336,6.575342465753424,0.010958904109589045,164.5499021526419
"(60,60,60,0.8,0.8,W-L,earnings)",60,60,60,0.8,0.8,W-L,earnings,52.94117647058823,9.315068493150685,64.28571428571429,3.835616438356164,45.0,5.47945205479452,0.010958904109589045,164.5499021526419
"(60,60,60,0.8,0.8,T/L,earnings)",60,60,60,0.8,0.8,T/L,earnings,58.62068965517241,7.945205479452055,64.28571428571429,3.835616438356164,53.333333333333336,4.109589041095891,0.010958904109589045,164.5499021526419
"(60,60,60,0.8,0.8,W/L,earnings)",60,60,60,0.8,0.8,W/L,earnings,58.62068965517241,7.945205479452055,64.28571428571429,3.835616438356164,53.333333333333336,4.109589041095891,0.010958904109589045,164.5499021526419
"(30,30,30,1.2,1.2,W/T,wins)",30,30,30,1.2,1.2,W/T,wins,55.81395348837209,11.780821917808218,63.1578947368421,5.205479452054795,50.0,6.575342465753424,0.0136986301369863,163.10021629416005
"(60,60,60,1.6,1.6,W/T,earnings)",60,60,60,1.6,1.6,W/T,earnings,63.1578947368421,5.205479452054795,63.63636363636363,3.0136986301369864,62.5,2.191780821917808,0.00821917808219178,162.10460772104608
"(15,15,15,0.4,0.4,W/T,earnings)",15,15,15,0.4,0.4,W/T,earnings,51.388888888888886,19.726027397260275,61.29032258064516,8.493150684931507,43.90243902439025,11.232876712328768,0.019178082191780823,161.71895713654442
"(60,60,60,0.4,0.4,W/L,wins)",60,60,60,0.4,0.4,W/L,wins,46.15384615384615,60.54794520547945,57.89473684210526,15.616438356164384,42.073170731707314,44.93150684931507,0.02465753424657535,160.35328046142754
"(60,60,60,0.4,0.4,T/L,wins)",60,60,60,0.4,0.4,T/L,wins,46.15384615384615,60.54794520547945,57.89473684210526,15.616438356164384,42.073170731707314,44.93150684931507,0.02465753424657535,160.35328046142754
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,45.22821576763486,66.02739726027397,55.71428571428572,19.17808219178082,40.93567251461988,46.84931506849315,0.02191780821917813,158.46379647749512
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,45.22821576763486,66.02739726027397,55.71428571428572,19.17808219178082,40.93567251461988,46.84931506849315,0.02191780821917813,158.46379647749512
"(60,60,60,0.4,0.4,W/T,earnings)",60,60,60,0.4,0.4,W/T,earnings,45.71428571428572,28.767123287671232,61.11111111111112,4.931506849315069,42.52873563218391,23.83561643835617,0.010958904109589059,157.70928462709287
"(30,30,30,1.2,1.2,W-L,wins)",30,30,30,1.2,1.2,W-L,wins,56.09756097560975,11.232876712328768,61.11111111111112,4.931506849315069,52.17391304347826,6.301369863013699,0.010958904109589059,157.70928462709287
"(60,60,60,1.2,1.2,W/L,earnings)",60,60,60,1.2,1.2,W/L,earnings,59.09090909090909,6.027397260273973,61.53846153846154,3.5616438356164384,55.55555555555556,2.4657534246575343,0.008219178082191783,157.4077976817703
"(60,60,60,1.2,1.2,T/L,earnings)",60,60,60,1.2,1.2,T/L,earnings,59.09090909090909,6.027397260273973,61.53846153846154,3.5616438356164384,55.55555555555556,2.4657534246575343,0.008219178082191783,157.4077976817703
"(60,60,60,1.2,1.2,W/T,earnings)",60,60,60,1.2,1.2,W/T,earnings,57.69230769230769,7.123287671232877,61.53846153846154,3.5616438356164384,53.84615384615385,3.5616438356164384,0.008219178082191783,157.4077976817703
"(60,60,60,1.2,1.2,W-L,earnings)",60,60,60,1.2,1.2,W-L,earnings,61.53846153846154,7.123287671232877,61.53846153846154,3.5616438356164384,61.53846153846154,3.5616438356164384,0.008219178082191783,157.4077976817703
"(60,60,60,0.8,0.8,W/L,wins)",60,60,60,0.8,0.8,W/L,wins,51.851851851851855,22.19178082191781,58.8235294117647,9.315068493150685,46.80851063829788,12.876712328767123,0.016438356164383567,156.37389202256244
"(60,60,60,0.8,0.8,T/L,wins)",60,60,60,0.8,0.8,T/L,wins,51.851851851851855,22.19178082191781,58.8235294117647,9.315068493150685,46.80851063829788,12.876712328767123,0.016438356164383567,156.37389202256244
"(15,15,15,0.4,0.4,T/L,earnings)",15,15,15,0.4,0.4,T/L,earnings,49.27536231884058,18.90410958904109,58.62068965517241,7.945205479452055,42.5,10.95890410958904,0.013698630136986292,154.4969296173831
"(15,15,15,0.4,0.4,W/L,earnings)",15,15,15,0.4,0.4,W/L,earnings,49.27536231884058,18.90410958904109,58.62068965517241,7.945205479452055,42.5,10.95890410958904,0.013698630136986292,154.4969296173831
"(30,30,30,0.4,0.4,W/T,wins)",30,30,30,0.4,0.4,W/T,wins,41.74757281553398,56.43835616438356,56.0,13.6986301369863,37.17948717948718,42.73972602739726,0.016438356164383574,153.6986301369863
"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,43.31797235023041,59.45205479452055,56.0,13.6986301369863,39.52095808383233,45.75342465753425,0.016438356164383574,153.6986301369863
"(60,60,60,1.6,1.6,W-L,earnings)",60,60,60,1.6,1.6,W-L,earnings,58.8235294117647,4.657534246575342,60.0,2.73972602739726,57.142857142857146,1.917808219178082,0.005479452054794519,152.73972602739727
"(15,15,15,0.8,0.8,W/T,earnings)",15,15,15,0.8,0.8,W/T,earnings,48.648648648648646,10.136986301369864,60.0,2.73972602739726,44.44444444444444,7.397260273972603,0.005479452054794519,152.73972602739727
"(15,15,15,0.8,0.8,W-L,earnings)",15,15,15,0.8,0.8,W-L,earnings,48.648648648648646,10.136986301369864,60.0,2.73972602739726,44.44444444444444,7.397260273972603,0.005479452054794519,152.73972602739727
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,53.125,17.534246575342465,54.71698113207548,14.52054794520548,45.45454545454545,3.0136986301369864,0.013698630136986332,151.3130007753942
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,53.125,17.534246575342465,54.71698113207548,14.52054794520548,45.45454545454545,3.0136986301369864,0.013698630136986332,151.3130007753942
"(15,15,15,0.4,0.4,W-L,earnings)",15,15,15,0.4,0.4,W-L,earnings,49.25373134328358,18.356164383561644,57.142857142857146,7.671232876712328,43.58974358974359,10.684931506849315,0.010958904109589053,150.5283757338552
"(60,60,60,1.6,1.6,W/L,earnings)",60,60,60,1.6,1.6,W/L,earnings,62.5,4.383561643835616,58.333333333333336,3.287671232876712,75.0,1.095890410958904,0.005479452054794522,149.12100456621005
"(60,60,60,1.6,1.6,T/L,earnings)",60,60,60,1.6,1.6,T/L,earnings,62.5,4.383561643835616,58.333333333333336,3.287671232876712,75.0,1.095890410958904,0.005479452054794522,149.12100456621005
"(60,60,60,1.6,1.6,T/L,wins)",60,60,60,1.6,1.6,T/L,wins,61.53846153846154,7.123287671232877,57.142857142857146,5.753424657534247,80.0,1.36986301369863,0.00821917808219179,148.61056751467711
"(60,60,60,1.6,1.6,W/L,wins)",60,60,60,1.6,1.6,W/L,wins,61.53846153846154,7.123287671232877,57.142857142857146,5.753424657534247,80.0,1.36986301369863,0.00821917808219179,148.61056751467711
"(15,15,15,1.6,1.6,W/L,earnings)",15,15,15,1.6,1.6,W/L,earnings,52.0,6.849315068493151,57.142857142857146,1.917808219178082,50.0,4.931506849315069,0.0027397260273972633,144.77495107632095
"(15,15,15,1.6,1.6,T/L,earnings)",15,15,15,1.6,1.6,T/L,earnings,52.0,6.849315068493151,57.142857142857146,1.917808219178082,50.0,4.931506849315069,0.0027397260273972633,144.77495107632095
"(15,15,15,1.6,1.6,W/T,earnings)",15,15,15,1.6,1.6,W/T,earnings,50.0,7.123287671232877,57.142857142857146,1.917808219178082,47.36842105263158,5.205479452054795,0.0027397260273972633,144.77495107632095
"(15,15,15,1.2,1.2,W-L,earnings)",15,15,15,1.2,1.2,W-L,earnings,50.0,7.671232876712328,57.142857142857146,1.917808219178082,47.61904761904762,5.753424657534247,0.0027397260273972633,144.77495107632095
"(15,15,15,1.2,1.2,T/L,earnings)",15,15,15,1.2,1.2,T/L,earnings,48.14814814814815,7.397260273972603,57.142857142857146,1.917808219178082,45.0,5.47945205479452,0.0027397260273972633,144.77495107632095
"(15,15,15,1.6,1.6,W-L,earnings)",15,15,15,1.6,1.6,W-L,earnings,52.0,6.849315068493151,57.142857142857146,1.917808219178082,50.0,4.931506849315069,0.0027397260273972633,144.77495107632095
"(15,15,15,1.2,1.2,W/L,earnings)",15,15,15,1.2,1.2,W/L,earnings,48.14814814814815,7.397260273972603,57.142857142857146,1.917808219178082,45.0,5.47945205479452,0.0027397260273972633,144.77495107632095
"(15,15,15,1.2,1.2,W/T,earnings)",15,15,15,1.2,1.2,W/T,earnings,50.0,8.219178082191782,57.142857142857146,1.917808219178082,47.82608695652174,6.301369863013699,0.0027397260273972633,144.77495107632095
"(30,30,30,0.8,0.8,W/L,earnings)",30,30,30,0.8,0.8,W/L,earnings,54.54545454545455,9.04109589041096,55.55555555555556,4.931506849315069,53.333333333333336,4.109589041095891,0.005479452054794523,143.82039573820396
"(30,30,30,0.8,0.8,T/L,earnings)",30,30,30,0.8,0.8,T/L,earnings,54.54545454545455,9.04109589041096,55.55555555555556,4.931506849315069,53.333333333333336,4.109589041095891,0.005479452054794523,143.82039573820396
"(30,30,30,0.8,0.8,W-L,earnings)",30,30,30,0.8,0.8,W-L,earnings,54.54545454545455,9.04109589041096,55.55555555555556,4.931506849315069,53.333333333333336,4.109589041095891,0.005479452054794523,143.82039573820396
"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,45.1219512195122,22.46575342465753,52.083333333333336,13.150684931506849,35.294117647058826,9.315068493150685,0.00547945205479453,143.3590182648402
"(30,30,30,0.4,0.4,W-L,earnings)",30,30,30,0.4,0.4,W-L,earnings,45.45454545454545,21.095890410958905,51.11111111111112,12.32876712328767,37.5,8.767123287671232,0.0027397260273972776,140.10654490106546
"(15,15,15,0.8,0.8,W/L,earnings)",15,15,15,0.8,0.8,W/L,earnings,47.36842105263158,10.41095890410959,54.54545454545455,3.0136986301369864,44.44444444444444,7.397260273972603,0.0027397260273972646,139.37733499377336
"(15,15,15,0.8,0.8,T/L,earnings)",15,15,15,0.8,0.8,T/L,earnings,47.36842105263158,10.41095890410959,54.54545454545455,3.0136986301369864,44.44444444444444,7.397260273972603,0.0027397260273972646,139.37733499377336
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,45.94594594594594,20.273972602739725,50.0,12.054794520547944,40.0,8.219178082191782,0.0,137.05479452054794
"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,45.94594594594594,20.273972602739725,50.0,12.054794520547944,40.0,8.219178082191782,0.0,137.05479452054794
"(30,30,30,0.8,0.8,W/T,earnings)",30,30,30,0.8,0.8,W/T,earnings,50.0,9.863013698630136,52.63157894736842,5.205479452054795,47.05882352941177,4.657534246575342,0.0027397260273972577,136.78442682047583
"(30,30,30,1.2,1.2,W/L,wins)",30,30,30,1.2,1.2,W/L,wins,51.06382978723404,12.876712328767123,50.0,11.506849315068491,60.0,1.36986301369863,0.0,136.50684931506848
"(30,30,30,1.2,1.2,T/L,wins)",30,30,30,1.2,1.2,T/L,wins,51.06382978723404,12.876712328767123,50.0,11.506849315068491,60.0,1.36986301369863,0.0,136.50684931506848
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,33.333333333333336,18.90410958904109,50.0,1.095890410958904,32.30769230769231,17.80821917808219,0.0,126.0958904109589
"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,33.9622641509434,14.52054794520548,50.0,1.095890410958904,32.6530612244898,13.424657534246576,0.0,126.0958904109589
"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,33.9622641509434,14.52054794520548,50.0,1.095890410958904,32.6530612244898,13.424657534246576,0.0,126.0958904109589
"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,33.9622641509434,14.52054794520548,50.0,1.095890410958904,32.6530612244898,13.424657534246576,0.0,126.0958904109589
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,33.333333333333336,18.90410958904109,50.0,1.095890410958904,32.30769230769231,17.80821917808219,0.0,126.0958904109589
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,32.69230769230769,14.246575342465754,50.0,1.095890410958904,31.25,13.150684931506849,0.0,126.0958904109589
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,33.333333333333336,18.90410958904109,50.0,1.095890410958904,32.30769230769231,17.80821917808219,0.0,126.0958904109589
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,33.333333333333336,18.90410958904109,50.0,1.095890410958904,32.30769230769231,17.80821917808219,0.0,126.0958904109589
"(30,30,30,1.6,1.6,W/L,wins)",30,30,30,1.6,1.6,W/L,wins,48.48484848484848,9.04109589041096,46.875,8.767123287671232,100.0,0.273972602739726,-0.005479452054794521,125.95462328767124
"(30,30,30,1.6,1.6,T/L,wins)",30,30,30,1.6,1.6,T/L,wins,48.48484848484848,9.04109589041096,46.875,8.767123287671232,100.0,0.273972602739726,-0.005479452054794521,125.95462328767124
"(60,60,60,1.2,1.2,W/T,wins)",60,60,60,1.2,1.2,W/T,wins,46.73913043478261,25.2054794520548,50.0,0.547945205479452,46.66666666666666,24.65753424657534,0.0,125.54794520547945
"(60,60,60,1.6,1.6,W/T,wins)",60,60,60,1.6,1.6,W/T,wins,40.0,15.068493150684931,50.0,0.547945205479452,39.62264150943396,14.52054794520548,0.0,125.54794520547945
"(7,7,7,1.2,1.2,W-L,earnings)",7,7,7,1.2,1.2,W-L,earnings,29.41176470588235,9.315068493150685,33.333333333333336,0.821917808219178,29.032258064516128,8.493150684931507,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.6,1.6,T/L,earnings)",7,7,7,1.6,1.6,T/L,earnings,31.818181818181817,6.027397260273973,33.333333333333336,0.821917808219178,31.57894736842105,5.205479452054795,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.6,1.6,W/T,earnings)",7,7,7,1.6,1.6,W/T,earnings,36.0,6.849315068493151,33.333333333333336,0.821917808219178,36.36363636363637,6.027397260273973,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.2,1.2,W/T,earnings)",7,7,7,1.2,1.2,W/T,earnings,31.428571428571427,9.58904109589041,33.333333333333336,0.821917808219178,31.25,8.767123287671232,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.2,1.2,T/L,earnings)",7,7,7,1.2,1.2,T/L,earnings,29.41176470588235,9.315068493150685,33.333333333333336,0.821917808219178,29.032258064516128,8.493150684931507,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.6,1.6,W-L,earnings)",7,7,7,1.6,1.6,W-L,earnings,31.818181818181817,6.027397260273973,33.333333333333336,0.821917808219178,31.57894736842105,5.205479452054795,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.6,1.6,W/L,earnings)",7,7,7,1.6,1.6,W/L,earnings,31.818181818181817,6.027397260273973,33.333333333333336,0.821917808219178,31.57894736842105,5.205479452054795,-0.0027397260273972594,84.15525114155253
"(7,7,7,1.2,1.2,W/L,earnings)",7,7,7,1.2,1.2,W/L,earnings,29.41176470588235,9.315068493150685,33.333333333333336,0.821917808219178,29.032258064516128,8.493150684931507,-0.0027397260273972594,84.15525114155253
"(60,60,60,1.6,1.6,W-L,wins)",60,60,60,1.6,1.6,W-L,wins,47.82608695652174,18.90410958904109,0.0,0.273972602739726,48.52941176470589,18.63013698630137,-0.0027397260273972603,0.273972602739726
