summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,47.91666666666666,52.602739726027394,59.57446808510638,12.876712328767123,44.13793103448276,39.72602739726028,0.024657534246575335,161.81288254153307
"(30,30,30,0.4,0.4,W/T,wins)",30,30,30,0.4,0.4,W/T,wins,47.593582887700535,51.23287671232877,58.69565217391305,12.602739726027398,43.97163120567376,38.63013698630137,0.021917808219178096,159.34187016081003
"(30,30,30,1.6,1.6,W/L,earnings)",30,30,30,1.6,1.6,W/L,earnings,58.333333333333336,3.287671232876712,62.5,2.191780821917808,50.0,1.095890410958904,0.005479452054794521,158.4417808219178
"(30,30,30,1.2,1.2,W-L,earnings)",30,30,30,1.2,1.2,W-L,earnings,55.55555555555556,4.931506849315069,62.5,2.191780821917808,50.0,2.73972602739726,0.005479452054794521,158.4417808219178
"(30,30,30,1.2,1.2,W/T,earnings)",30,30,30,1.2,1.2,W/T,earnings,55.55555555555556,4.931506849315069,62.5,2.191780821917808,50.0,2.73972602739726,0.005479452054794521,158.4417808219178
"(30,30,30,1.6,1.6,T/L,earnings)",30,30,30,1.6,1.6,T/L,earnings,58.333333333333336,3.287671232876712,62.5,2.191780821917808,50.0,1.095890410958904,0.005479452054794521,158.4417808219178
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,44.44444444444444,61.64383561643836,55.88235294117647,18.63013698630137,39.49044585987261,43.013698630136986,0.02191780821917809,158.33601933924257
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,44.44444444444444,61.64383561643836,55.88235294117647,18.63013698630137,39.49044585987261,43.013698630136986,0.02191780821917809,158.33601933924257
"(60,60,60,0.8,0.8,W/L,earnings)",60,60,60,0.8,0.8,W/L,earnings,51.35135135135136,10.136986301369864,61.53846153846154,3.5616438356164384,45.833333333333336,6.575342465753424,0.008219178082191783,157.4077976817703
"(60,60,60,0.8,0.8,W-L,earnings)",60,60,60,0.8,0.8,W-L,earnings,50.0,10.41095890410959,61.53846153846154,3.5616438356164384,44.0,6.849315068493151,0.008219178082191783,157.4077976817703
"(60,60,60,0.8,0.8,T/L,earnings)",60,60,60,0.8,0.8,T/L,earnings,51.35135135135136,10.136986301369864,61.53846153846154,3.5616438356164384,45.833333333333336,6.575342465753424,0.008219178082191783,157.4077976817703
"(60,60,60,0.8,0.8,W/T,earnings)",60,60,60,0.8,0.8,W/T,earnings,53.65853658536585,11.232876712328768,61.53846153846154,3.5616438356164384,50.0,7.671232876712328,0.008219178082191783,157.4077976817703
"(15,15,15,0.4,0.4,W/T,earnings)",15,15,15,0.4,0.4,W/T,earnings,50.90909090909091,15.068493150684931,60.0,5.47945205479452,45.71428571428572,9.58904109589041,0.010958904109589038,155.4794520547945
"(15,15,15,0.4,0.4,W-L,earnings)",15,15,15,0.4,0.4,W-L,earnings,50.90909090909091,15.068493150684931,60.0,5.47945205479452,45.71428571428572,9.58904109589041,0.010958904109589038,155.4794520547945
"(15,15,15,0.4,0.4,T/L,earnings)",15,15,15,0.4,0.4,T/L,earnings,50.90909090909091,15.068493150684931,60.0,5.47945205479452,45.71428571428572,9.58904109589041,0.010958904109589038,155.4794520547945
"(15,15,15,0.4,0.4,W/L,earnings)",15,15,15,0.4,0.4,W/L,earnings,50.90909090909091,15.068493150684931,60.0,5.47945205479452,45.71428571428572,9.58904109589041,0.010958904109589038,155.4794520547945
"(30,30,30,1.6,1.6,W-L,wins)",30,30,30,1.6,1.6,W-L,wins,54.83870967741935,8.493150684931507,60.0,2.73972602739726,52.38095238095238,5.753424657534247,0.005479452054794519,152.73972602739727
"(60,60,60,1.6,1.6,W-L,earnings)",60,60,60,1.6,1.6,W-L,earnings,59.09090909090909,6.027397260273973,60.0,2.73972602739726,58.333333333333336,3.287671232876712,0.005479452054794519,152.73972602739727
"(60,60,60,1.6,1.6,W/T,earnings)",60,60,60,1.6,1.6,W/T,earnings,59.09090909090909,6.027397260273973,60.0,2.73972602739726,58.333333333333336,3.287671232876712,0.005479452054794519,152.73972602739727
"(60,60,60,1.2,1.2,T/L,earnings)",60,60,60,1.2,1.2,T/L,earnings,56.52173913043478,6.301369863013699,58.333333333333336,3.287671232876712,54.54545454545455,3.0136986301369864,0.005479452054794522,149.12100456621005
"(30,30,30,1.2,1.2,W-L,wins)",30,30,30,1.2,1.2,W-L,wins,53.333333333333336,12.32876712328767,58.333333333333336,3.287671232876712,51.51515151515152,9.04109589041096,0.005479452054794522,149.12100456621005
"(60,60,60,1.2,1.2,W/L,earnings)",60,60,60,1.2,1.2,W/L,earnings,56.52173913043478,6.301369863013699,58.333333333333336,3.287671232876712,54.54545454545455,3.0136986301369864,0.005479452054794522,149.12100456621005
"(30,30,30,1.2,1.2,W/T,wins)",30,30,30,1.2,1.2,W/T,wins,53.48837209302326,11.780821917808218,57.142857142857146,3.835616438356164,51.72413793103448,7.945205479452055,0.005479452054794527,146.69275929549903
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,49.35064935064935,21.095890410958905,52.94117647058823,13.972602739726028,42.30769230769231,7.123287671232877,0.008219178082191783,146.3255439161966
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,49.35064935064935,21.095890410958905,52.94117647058823,13.972602739726028,42.30769230769231,7.123287671232877,0.008219178082191783,146.3255439161966
"(30,30,30,1.6,1.6,W-L,earnings)",30,30,30,1.6,1.6,W-L,earnings,53.84615384615385,3.5616438356164384,57.142857142857146,1.917808219178082,50.0,1.643835616438356,0.0027397260273972633,144.77495107632095
"(30,30,30,1.6,1.6,W/T,earnings)",30,30,30,1.6,1.6,W/T,earnings,50.0,3.835616438356164,57.142857142857146,1.917808219178082,42.85714285714285,1.917808219178082,0.0027397260273972633,144.77495107632095
"(60,60,60,1.2,1.2,W/L,wins)",60,60,60,1.2,1.2,W/L,wins,48.71794871794872,10.684931506849315,55.0,5.47945205479452,42.10526315789474,5.205479452054795,0.005479452054794525,142.9794520547945
"(60,60,60,1.2,1.2,T/L,wins)",60,60,60,1.2,1.2,T/L,wins,48.71794871794872,10.684931506849315,55.0,5.47945205479452,42.10526315789474,5.205479452054795,0.005479452054794525,142.9794520547945
"(30,30,30,0.8,0.8,W-L,wins)",30,30,30,0.8,0.8,W-L,wins,46.34146341463415,22.46575342465753,54.16666666666666,6.575342465753424,43.10344827586207,15.89041095890411,0.005479452054794515,141.99200913242007
"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,48.38709677419355,16.986301369863014,53.333333333333336,8.219178082191782,43.75,8.767123287671232,0.00547945205479452,141.55251141552512
"(30,30,30,1.2,1.2,T/L,earnings)",30,30,30,1.2,1.2,T/L,earnings,56.25,4.383561643835616,55.55555555555556,2.4657534246575343,57.142857142857146,1.917808219178082,0.0027397260273972616,141.3546423135464
"(30,30,30,1.2,1.2,W/L,earnings)",30,30,30,1.2,1.2,W/L,earnings,56.25,4.383561643835616,55.55555555555556,2.4657534246575343,57.142857142857146,1.917808219178082,0.0027397260273972616,141.3546423135464
"(60,60,60,1.2,1.2,W/T,earnings)",60,60,60,1.2,1.2,W/T,earnings,50.0,7.123287671232877,54.54545454545455,3.0136986301369864,46.66666666666666,4.109589041095891,0.0027397260273972646,139.37733499377336
"(60,60,60,1.6,1.6,W/L,earnings)",60,60,60,1.6,1.6,W/L,earnings,55.55555555555556,4.931506849315069,54.54545454545455,3.0136986301369864,57.142857142857146,1.917808219178082,0.0027397260273972646,139.37733499377336
"(60,60,60,1.6,1.6,T/L,earnings)",60,60,60,1.6,1.6,T/L,earnings,55.55555555555556,4.931506849315069,54.54545454545455,3.0136986301369864,57.142857142857146,1.917808219178082,0.0027397260273972646,139.37733499377336
"(60,60,60,1.2,1.2,W-L,earnings)",60,60,60,1.2,1.2,W-L,earnings,54.16666666666666,6.575342465753424,54.54545454545455,3.0136986301369864,53.84615384615385,3.5616438356164384,0.0027397260273972646,139.37733499377336
"(30,30,30,1.2,1.2,T/L,wins)",30,30,30,1.2,1.2,T/L,wins,50.0,12.054794520547944,51.35135135135136,10.136986301369864,42.85714285714285,1.917808219178082,0.0027397260273972776,138.51536467974827
"(30,30,30,1.2,1.2,W/L,wins)",30,30,30,1.2,1.2,W/L,wins,50.0,12.054794520547944,51.35135135135136,10.136986301369864,42.85714285714285,1.917808219178082,0.0027397260273972776,138.51536467974827
"(60,60,60,1.6,1.6,W/L,wins)",60,60,60,1.6,1.6,W/L,wins,57.142857142857146,5.753424657534247,53.333333333333336,4.109589041095891,66.66666666666667,1.643835616438356,0.00273972602739726,137.44292237442923
"(60,60,60,1.6,1.6,T/L,wins)",60,60,60,1.6,1.6,T/L,wins,57.142857142857146,5.753424657534247,53.333333333333336,4.109589041095891,66.66666666666667,1.643835616438356,0.00273972602739726,137.44292237442923
"(30,30,30,0.8,0.8,W/T,wins)",30,30,30,0.8,0.8,W/T,wins,44.87179487179487,21.36986301369863,52.0,6.849315068493151,41.50943396226416,14.52054794520548,0.002739726027397263,136.84931506849315
"(30,30,30,0.4,0.4,W-L,earnings)",30,30,30,0.4,0.4,W-L,earnings,49.09090909090909,15.068493150684931,50.0,7.671232876712328,48.14814814814815,7.397260273972603,0.0,132.67123287671234
"(30,30,30,0.8,0.8,W/L,earnings)",30,30,30,0.8,0.8,W/L,earnings,46.66666666666666,8.219178082191782,50.0,3.835616438356164,43.75,4.383561643835616,0.0,128.83561643835617
"(30,30,30,0.8,0.8,W/T,earnings)",30,30,30,0.8,0.8,W/T,earnings,48.48484848484848,9.04109589041096,50.0,3.835616438356164,47.36842105263158,5.205479452054795,0.0,128.83561643835617
"(30,30,30,0.8,0.8,T/L,earnings)",30,30,30,0.8,0.8,T/L,earnings,46.66666666666666,8.219178082191782,50.0,3.835616438356164,43.75,4.383561643835616,0.0,128.83561643835617
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,46.15384615384615,14.246575342465754,48.14814814814815,7.397260273972603,44.0,6.849315068493151,-0.002739726027397256,127.76763064434299
"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,46.15384615384615,14.246575342465754,48.14814814814815,7.397260273972603,44.0,6.849315068493151,-0.002739726027397256,127.76763064434299
"(15,15,15,0.8,0.8,W/T,earnings)",15,15,15,0.8,0.8,W/T,earnings,51.51515151515152,9.04109589041096,50.0,2.73972602739726,52.17391304347826,6.301369863013699,0.0,127.73972602739725
"(15,15,15,1.2,1.2,W-L,earnings)",15,15,15,1.2,1.2,W-L,earnings,50.0,5.47945205479452,50.0,1.643835616438356,50.0,3.835616438356164,0.0,126.64383561643835
"(15,15,15,1.6,1.6,W/L,earnings)",15,15,15,1.6,1.6,W/L,earnings,44.44444444444444,4.931506849315069,50.0,1.643835616438356,41.66666666666666,3.287671232876712,0.0,126.64383561643835
"(15,15,15,1.2,1.2,W/T,earnings)",15,15,15,1.2,1.2,W/T,earnings,50.0,6.027397260273973,50.0,1.643835616438356,50.0,4.383561643835616,0.0,126.64383561643835
"(15,15,15,1.6,1.6,T/L,earnings)",15,15,15,1.6,1.6,T/L,earnings,44.44444444444444,4.931506849315069,50.0,1.643835616438356,41.66666666666666,3.287671232876712,0.0,126.64383561643835
"(15,15,15,1.2,1.2,W/L,earnings)",15,15,15,1.2,1.2,W/L,earnings,47.36842105263158,5.205479452054795,50.0,1.643835616438356,46.15384615384615,3.5616438356164384,0.0,126.64383561643835
"(15,15,15,1.6,1.6,W-L,earnings)",15,15,15,1.6,1.6,W-L,earnings,44.44444444444444,4.931506849315069,50.0,1.643835616438356,41.66666666666666,3.287671232876712,0.0,126.64383561643835
"(15,15,15,1.2,1.2,T/L,earnings)",15,15,15,1.2,1.2,T/L,earnings,47.36842105263158,5.205479452054795,50.0,1.643835616438356,46.15384615384615,3.5616438356164384,0.0,126.64383561643835
"(15,15,15,1.6,1.6,W/T,earnings)",15,15,15,1.6,1.6,W/T,earnings,44.44444444444444,4.931506849315069,50.0,1.643835616438356,41.66666666666666,3.287671232876712,0.0,126.64383561643835
"(30,30,30,1.6,1.6,T/L,wins)",30,30,30,1.6,1.6,T/L,wins,46.15384615384615,7.123287671232877,47.82608695652174,6.301369863013699,33.333333333333336,0.821917808219178,-0.0027397260273972586,125.86658725431806
"(30,30,30,1.6,1.6,W/L,wins)",30,30,30,1.6,1.6,W/L,wins,46.15384615384615,7.123287671232877,47.82608695652174,6.301369863013699,33.333333333333336,0.821917808219178,-0.0027397260273972586,125.86658725431806
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,35.84905660377358,14.52054794520548,50.0,0.547945205479452,35.294117647058826,13.972602739726028,0.0,125.54794520547945
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,36.53846153846154,14.246575342465754,50.0,0.547945205479452,36.0,13.6986301369863,0.0,125.54794520547945
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,35.84905660377358,14.52054794520548,50.0,0.547945205479452,35.294117647058826,13.972602739726028,0.0,125.54794520547945
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,35.714285714285715,11.506849315068491,50.0,0.547945205479452,35.0,10.95890410958904,0.0,125.54794520547945
"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,35.714285714285715,11.506849315068491,50.0,0.547945205479452,35.0,10.95890410958904,0.0,125.54794520547945
"(60,60,60,1.2,1.2,W/T,wins)",60,60,60,1.2,1.2,W/T,wins,44.30379746835443,21.64383561643836,50.0,0.547945205479452,44.15584415584416,21.095890410958905,0.0,125.54794520547945
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,35.84905660377358,14.52054794520548,50.0,0.547945205479452,35.294117647058826,13.972602739726028,0.0,125.54794520547945
"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,35.714285714285715,11.506849315068491,50.0,0.547945205479452,35.0,10.95890410958904,0.0,125.54794520547945
"(30,30,30,0.8,0.8,W-L,earnings)",30,30,30,0.8,0.8,W-L,earnings,43.333333333333336,8.219178082191782,46.15384615384615,3.5616438356164384,41.1764705882353,4.657534246575342,-0.0027397260273972586,118.94625922023182
"(15,15,15,0.8,0.8,W/L,earnings)",15,15,15,0.8,0.8,W/L,earnings,48.38709677419355,8.493150684931507,44.44444444444444,2.4657534246575343,50.0,6.027397260273973,-0.0027397260273972616,113.57686453576865
"(15,15,15,0.8,0.8,W-L,earnings)",15,15,15,0.8,0.8,W-L,earnings,48.38709677419355,8.493150684931507,44.44444444444444,2.4657534246575343,50.0,6.027397260273973,-0.0027397260273972616,113.57686453576865
"(30,30,30,1.6,1.6,W/T,wins)",30,30,30,1.6,1.6,W/T,wins,53.333333333333336,8.219178082191782,44.44444444444444,2.4657534246575343,57.142857142857146,5.753424657534247,-0.0027397260273972616,113.57686453576865
"(15,15,15,0.8,0.8,T/L,earnings)",15,15,15,0.8,0.8,T/L,earnings,48.38709677419355,8.493150684931507,44.44444444444444,2.4657534246575343,50.0,6.027397260273973,-0.0027397260273972616,113.57686453576865
"(60,60,60,1.6,1.6,W/T,wins)",60,60,60,1.6,1.6,W/T,wins,44.89795918367347,13.424657534246576,0.0,0.273972602739726,45.833333333333336,13.150684931506849,-0.0027397260273972603,0.273972602739726
"(7,7,7,1.6,1.6,W-L,wins)",7,7,7,1.6,1.6,W-L,wins,41.66666666666666,9.863013698630136,,0.0,41.66666666666666,9.863013698630136,,
