summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(60,60,60,1.6,1.6,T/L,wins)",60,60,60,1.6,1.6,T/L,wins,59.06593406593407,99.72602739726028,59.54415954415954,96.16438356164385,46.15384615384615,3.5616438356164384,0.18356164383561652,245.02478242204268
"(60,60,60,0.8,0.8,W/L,wins)",60,60,60,0.8,0.8,W/L,wins,59.06593406593407,99.72602739726028,59.54415954415954,96.16438356164385,46.15384615384615,3.5616438356164384,0.18356164383561652,245.02478242204268
"(60,60,60,1.2,1.2,W/L,wins)",60,60,60,1.2,1.2,W/L,wins,59.06593406593407,99.72602739726028,59.54415954415954,96.16438356164385,46.15384615384615,3.5616438356164384,0.18356164383561652,245.02478242204268
"(60,60,60,0.4,0.4,T/L,wins)",60,60,60,0.4,0.4,T/L,wins,59.06593406593407,99.72602739726028,59.54415954415954,96.16438356164385,46.15384615384615,3.5616438356164384,0.18356164383561652,245.02478242204268
"(60,60,60,0.8,0.8,T/L,wins)",60,60,60,0.8,0.8,T/L,wins,59.06593406593407,99.72602739726028,59.54415954415954,96.16438356164385,46.15384615384615,3.5616438356164384,0.18356164383561652,245.02478242204268
"(60,60,60,0.4,0.4,W/L,wins)",60,60,60,0.4,0.4,W/L,wins,59.06593406593407,99.72602739726028,59.54415954415954,96.16438356164385,46.15384615384615,3.5616438356164384,0.18356164383561652,245.02478242204268
"(60,60,60,1.2,1.2,T/L,wins)",60,60,60,1.2,1.2,T/L,wins,59.06593406593407,99.72602739726028,59.54415954415954,96.16438356164385,46.15384615384615,3.5616438356164384,0.18356164383561652,245.02478242204268
"(60,60,60,1.6,1.6,W/L,wins)",60,60,60,1.6,1.6,W/L,wins,59.06593406593407,99.72602739726028,59.54415954415954,96.16438356164385,46.15384615384615,3.5616438356164384,0.18356164383561652,245.02478242204268
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,244.72932593426208
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,244.72932593426208
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,244.72932593426208
"(30,30,30,1.6,1.6,W/L,wins)",30,30,30,1.6,1.6,W/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,244.72932593426208
"(30,30,30,1.6,1.6,T/L,wins)",30,30,30,1.6,1.6,T/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,244.72932593426208
"(30,30,30,1.2,1.2,T/L,wins)",30,30,30,1.2,1.2,T/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,244.72932593426208
"(30,30,30,1.2,1.2,W/L,wins)",30,30,30,1.2,1.2,W/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,244.72932593426208
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,244.72932593426208
"(60,60,60,1.2,1.2,W-L,wins)",60,60,60,1.2,1.2,W-L,wins,59.11602209944751,99.17808219178082,59.59885386819485,95.61643835616438,46.15384615384615,3.5616438356164384,0.1835616438356167,244.61357302665152
"(60,60,60,0.4,0.4,W-L,wins)",60,60,60,0.4,0.4,W-L,wins,59.11602209944751,99.17808219178082,59.59885386819485,95.61643835616438,46.15384615384615,3.5616438356164384,0.1835616438356167,244.61357302665152
"(60,60,60,1.6,1.6,W-L,wins)",60,60,60,1.6,1.6,W-L,wins,59.11602209944751,99.17808219178082,59.59885386819485,95.61643835616438,46.15384615384615,3.5616438356164384,0.1835616438356167,244.61357302665152
"(60,60,60,0.8,0.8,W-L,wins)",60,60,60,0.8,0.8,W-L,wins,59.11602209944751,99.17808219178082,59.59885386819485,95.61643835616438,46.15384615384615,3.5616438356164384,0.1835616438356167,244.61357302665152
"(60,60,60,1.2,1.2,W/T,wins)",60,60,60,1.2,1.2,W/T,wins,58.79120879120879,99.72602739726028,59.42857142857143,95.89041095890413,42.85714285714285,3.835616438356164,0.18082191780821924,244.46183953033272
