summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(15,15,15,1.2,1.2,W/T,wins)",15,15,15,1.2,1.2,W/T,wins,76.0,6.849315068493151,73.91304347826087,6.301369863013699,100.0,0.547945205479452,0.030136986301369875,191.08397855866588
"(7,7,7,1.2,1.2,W-L,wins)",7,7,7,1.2,1.2,W-L,wins,70.73170731707317,11.232876712328768,70.73170731707317,11.232876712328768,,0.0,0.04657534246575345,188.0621450050117
"(7,7,7,1.2,1.2,W/L,wins)",7,7,7,1.2,1.2,W/L,wins,68.18181818181819,12.054794520547944,71.05263157894737,10.41095890410959,50.0,1.643835616438356,0.04383561643835617,188.04253785147802
"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,65.3061224489796,13.424657534246576,71.05263157894737,10.41095890410959,45.45454545454545,3.0136986301369864,0.04383561643835617,188.04253785147802
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,65.3061224489796,13.424657534246576,71.05263157894737,10.41095890410959,45.45454545454545,3.0136986301369864,0.04383561643835617,188.04253785147802
"(7,7,7,1.2,1.2,T/L,wins)",7,7,7,1.2,1.2,T/L,wins,68.18181818181819,12.054794520547944,71.05263157894737,10.41095890410959,50.0,1.643835616438356,0.04383561643835617,188.04253785147802
"(15,15,15,1.2,1.2,W-L,wins)",15,15,15,1.2,1.2,W-L,wins,72.72727272727273,6.027397260273973,72.72727272727273,6.027397260273973,,0.0,0.02739726027397262,187.8455790784558
"(7,7,7,1.2,1.2,W/T,wins)",7,7,7,1.2,1.2,W/T,wins,67.34693877551021,13.424657534246576,70.0,10.95890410958904,55.55555555555556,2.4657534246575343,0.04383561643835618,185.95890410958904
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,63.63636363636363,18.08219178082192,68.75,13.150684931506849,50.0,4.931506849315069,0.04931506849315068,185.02568493150685
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,64.0625,17.534246575342465,68.75,13.150684931506849,50.0,4.383561643835616,0.04931506849315068,185.02568493150685
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,64.0625,17.534246575342465,68.75,13.150684931506849,50.0,4.383561643835616,0.04931506849315068,185.02568493150685
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,63.07692307692308,17.80821917808219,68.75,13.150684931506849,47.05882352941177,4.657534246575342,0.04931506849315068,185.02568493150685
"(7,7,7,0.4,0.4,W-L,wins)",7,7,7,0.4,0.4,W-L,wins,52.67175572519084,35.89041095890411,67.85714285714286,15.342465753424657,41.333333333333336,20.54794520547945,0.054794520547945216,184.98532289628182
"(30,30,30,1.6,1.6,W-L,wins)",30,30,30,1.6,1.6,W-L,wins,72.72727272727273,3.0136986301369864,72.72727272727273,3.0136986301369864,,0.0,0.01369863013698631,184.83188044831883
"(7,7,7,0.4,0.4,W/T,wins)",7,7,7,0.4,0.4,W/T,wins,60.0,26.02739726027397,67.21311475409836,16.71232876712329,47.05882352941177,9.315068493150685,0.05753424657534246,184.74511565236918
"(7,7,7,0.8,0.8,W-L,wins)",7,7,7,0.8,0.8,W-L,wins,69.56521739130434,12.602739726027398,68.88888888888889,12.32876712328767,100.0,0.273972602739726,0.04657534246575342,184.5509893455099
"(7,7,7,0.8,0.8,W/T,wins)",7,7,7,0.8,0.8,W/T,wins,65.57377049180327,16.71232876712329,68.08510638297872,12.876712328767123,57.142857142857146,3.835616438356164,0.04657534246575342,183.08947828621393
"(7,7,7,0.4,0.4,W/L,wins)",7,7,7,0.4,0.4,W/L,wins,62.19512195121951,22.46575342465753,66.66666666666667,15.616438356164384,52.0,6.849315068493151,0.05205479452054797,182.28310502283108
"(7,7,7,0.4,0.4,T/L,wins)",7,7,7,0.4,0.4,T/L,wins,62.19512195121951,22.46575342465753,66.66666666666667,15.616438356164384,52.0,6.849315068493151,0.05205479452054797,182.28310502283108
"(7,7,7,1.6,1.6,W/T,earnings)",7,7,7,1.6,1.6,W/T,earnings,61.53846153846154,7.123287671232877,70.58823529411765,4.657534246575342,44.44444444444444,2.4657534246575343,0.019178082191780826,181.1281224818695
"(15,15,15,1.6,1.6,W-L,wins)",15,15,15,1.6,1.6,W-L,wins,70.0,5.47945205479452,70.0,5.47945205479452,,0.0,0.02191780821917809,180.4794520547945
"(7,7,7,0.8,0.8,W/L,wins)",7,7,7,0.8,0.8,W/L,wins,66.0377358490566,14.52054794520548,67.44186046511628,11.780821917808218,60.0,2.73972602739726,0.041095890410958895,180.38547308059893
"(7,7,7,0.8,0.8,T/L,wins)",7,7,7,0.8,0.8,T/L,wins,66.0377358490566,14.52054794520548,67.44186046511628,11.780821917808218,60.0,2.73972602739726,0.041095890410958895,180.38547308059893
"(15,15,15,0.4,0.4,W/L,wins)",15,15,15,0.4,0.4,W/L,wins,46.15384615384615,35.61643835616438,66.66666666666667,13.150684931506849,34.14634146341464,22.46575342465753,0.04383561643835618,179.81735159817353
"(15,15,15,0.4,0.4,T/L,wins)",15,15,15,0.4,0.4,T/L,wins,46.15384615384615,35.61643835616438,66.66666666666667,13.150684931506849,34.14634146341464,22.46575342465753,0.04383561643835618,179.81735159817353
"(30,30,30,0.4,0.4,W/T,wins)",30,30,30,0.4,0.4,W/T,wins,49.56521739130435,63.013698630136986,62.96296296296296,22.19178082191781,42.28187919463088,40.821917808219176,0.057534246575342486,179.5991882293252
"(15,15,15,0.8,0.8,T/L,wins)",15,15,15,0.8,0.8,T/L,wins,67.74193548387096,8.493150684931507,67.74193548387096,8.493150684931507,,0.0,0.030136986301369854,177.84798939460893
"(15,15,15,0.8,0.8,W/L,wins)",15,15,15,0.8,0.8,W/L,wins,67.74193548387096,8.493150684931507,67.74193548387096,8.493150684931507,,0.0,0.030136986301369854,177.84798939460893
"(30,30,30,1.6,1.6,W/T,wins)",30,30,30,1.6,1.6,W/T,wins,70.0,2.73972602739726,70.0,2.73972602739726,,0.0,0.010958904109589045,177.73972602739727
"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,48.54771784232365,66.02739726027397,61.11111111111112,24.65753424657534,41.05960264900662,41.36986301369863,0.05479452054794528,177.43531202435315
"(15,15,15,0.4,0.4,W/T,wins)",15,15,15,0.4,0.4,W/T,wins,46.85314685314685,39.17808219178082,64.81481481481481,14.794520547945206,35.95505617977528,24.383561643835616,0.043835616438356165,176.83155758498222
"(30,30,30,1.2,1.2,W/T,wins)",30,30,30,1.2,1.2,W/T,wins,68.18181818181819,6.027397260273973,68.18181818181819,6.027397260273973,,0.0,0.02191780821917809,176.48194271481944
"(15,15,15,1.6,1.6,W/T,wins)",15,15,15,1.6,1.6,W/T,wins,68.42105263157895,5.205479452054795,68.42105263157895,5.205479452054795,,0.0,0.019178082191780826,176.25811103100216
"(15,15,15,0.8,0.8,W/T,wins)",15,15,15,0.8,0.8,W/T,wins,63.888888888888886,9.863013698630136,66.66666666666667,8.219178082191782,50.0,1.643835616438356,0.02739726027397262,174.88584474885846
"(60,60,60,0.8,0.8,W/T,wins)",60,60,60,0.8,0.8,W/T,wins,50.66666666666666,41.0958904109589,65.0,10.95890410958904,45.45454545454545,30.136986301369863,0.03287671232876713,173.45890410958904
"(60,60,60,0.4,0.4,W/T,wins)",60,60,60,0.4,0.4,W/T,wins,47.014925373134325,73.42465753424658,62.121212121212125,18.08219178082192,42.07920792079208,55.342465753424655,0.043835616438356165,173.38522208385223
"(15,15,15,1.2,1.2,W/L,wins)",15,15,15,1.2,1.2,W/L,wins,66.66666666666667,6.575342465753424,66.66666666666667,6.575342465753424,,0.0,0.02191780821917809,173.24200913242012
"(15,15,15,1.2,1.2,T/L,wins)",15,15,15,1.2,1.2,T/L,wins,66.66666666666667,6.575342465753424,66.66666666666667,6.575342465753424,,0.0,0.02191780821917809,173.24200913242012
"(30,30,30,1.2,1.2,W-L,wins)",30,30,30,1.2,1.2,W-L,wins,66.66666666666667,6.575342465753424,66.66666666666667,6.575342465753424,,0.0,0.02191780821917809,173.24200913242012
"(15,15,15,0.8,0.8,W/T,earnings)",15,15,15,0.8,0.8,W/T,earnings,65.51724137931035,7.945205479452055,66.66666666666667,6.575342465753424,60.0,1.36986301369863,0.02191780821917809,173.24200913242012
"(60,60,60,0.4,0.4,T/L,earnings)",60,60,60,0.4,0.4,T/L,earnings,48.38709677419355,67.94520547945206,61.11111111111112,19.726027397260275,43.18181818181818,48.21917808219178,0.043835616438356234,172.50380517503808
"(60,60,60,0.4,0.4,W/L,earnings)",60,60,60,0.4,0.4,W/L,earnings,48.38709677419355,67.94520547945206,61.11111111111112,19.726027397260275,43.18181818181818,48.21917808219178,0.043835616438356234,172.50380517503808
"(30,30,30,1.6,1.6,W/L,wins)",30,30,30,1.6,1.6,W/L,wins,66.66666666666667,5.753424657534247,66.66666666666667,5.753424657534247,,0.0,0.019178082191780833,172.42009132420094
"(30,30,30,1.6,1.6,T/L,wins)",30,30,30,1.6,1.6,T/L,wins,66.66666666666667,5.753424657534247,66.66666666666667,5.753424657534247,,0.0,0.019178082191780833,172.42009132420094
"(60,60,60,0.4,0.4,T/L,wins)",60,60,60,0.4,0.4,T/L,wins,46.96969696969697,72.32876712328768,59.75609756097561,22.46575342465753,41.20879120879121,49.86301369863013,0.043835616438356144,171.85599732709656
"(60,60,60,0.4,0.4,W/L,wins)",60,60,60,0.4,0.4,W/L,wins,46.96969696969697,72.32876712328768,59.75609756097561,22.46575342465753,41.20879120879121,49.86301369863013,0.043835616438356144,171.85599732709656
"(60,60,60,1.2,1.2,W/T,wins)",60,60,60,1.2,1.2,W/T,wins,48.07692307692308,14.246575342465754,66.66666666666667,4.931506849315069,38.23529411764706,9.315068493150685,0.01643835616438357,171.59817351598176
"(60,60,60,0.4,0.4,W-L,wins)",60,60,60,0.4,0.4,W-L,wins,47.252747252747255,74.79452054794521,60.273972602739725,20.0,42.5,54.7945205479452,0.041095890410958895,170.68493150684932
"(60,60,60,0.4,0.4,W-L,earnings)",60,60,60,0.4,0.4,W-L,earnings,48.0,68.4931506849315,60.273972602739725,20.0,42.93785310734463,48.49315068493151,0.041095890410958895,170.68493150684932
"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,46.04651162790697,58.9041095890411,59.49367088607595,21.64383561643836,38.23529411764706,37.26027397260274,0.04109589041095889,170.37801283162824
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,46.04651162790697,58.9041095890411,59.49367088607595,21.64383561643836,38.23529411764706,37.26027397260274,0.04109589041095889,170.37801283162824
"(30,30,30,0.4,0.4,W-L,earnings)",30,30,30,0.4,0.4,W-L,earnings,46.08294930875576,59.45205479452055,59.25925925925926,22.19178082191781,38.23529411764706,37.26027397260274,0.041095890410958895,170.33992897006596
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,47.16157205240175,62.73972602739726,59.036144578313255,22.73972602739726,40.41095890410959,40.0,0.04109589041095891,170.3300874731804
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,47.16157205240175,62.73972602739726,59.036144578313255,22.73972602739726,40.41095890410959,40.0,0.04109589041095891,170.3300874731804
"(15,15,15,0.4,0.4,W-L,wins)",15,15,15,0.4,0.4,W-L,wins,43.91891891891892,40.54794520547945,61.81818181818182,15.068493150684931,33.333333333333336,25.47945205479452,0.035616438356164376,169.6139476961395
"(15,15,15,0.8,0.8,W/L,earnings)",15,15,15,0.8,0.8,W/L,earnings,64.28571428571429,7.671232876712328,65.21739130434783,6.301369863013699,60.0,1.36986301369863,0.019178082191780823,169.34484812388325
"(15,15,15,0.8,0.8,W-L,earnings)",15,15,15,0.8,0.8,W-L,earnings,64.28571428571429,7.671232876712328,65.21739130434783,6.301369863013699,60.0,1.36986301369863,0.019178082191780823,169.34484812388325
"(15,15,15,0.8,0.8,T/L,earnings)",15,15,15,0.8,0.8,T/L,earnings,64.28571428571429,7.671232876712328,65.21739130434783,6.301369863013699,60.0,1.36986301369863,0.019178082191780823,169.34484812388325
"(60,60,60,1.2,1.2,W/T,earnings)",60,60,60,1.2,1.2,W/T,earnings,57.142857142857146,7.671232876712328,65.21739130434783,6.301369863013699,20.0,1.36986301369863,0.019178082191780823,169.34484812388325
"(60,60,60,0.4,0.4,W/T,earnings)",60,60,60,0.4,0.4,W/T,earnings,47.61904761904762,69.04109589041096,59.45945945945946,20.273972602739725,42.69662921348315,48.76712328767123,0.03835616438356166,168.92262125138836
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,56.71641791044776,18.356164383561644,61.01694915254237,16.164383561643834,25.0,2.191780821917808,0.03561643835616436,168.70675644299973
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,56.71641791044776,18.356164383561644,61.01694915254237,16.164383561643834,25.0,2.191780821917808,0.03561643835616436,168.70675644299973
"(15,15,15,0.8,0.8,W-L,wins)",15,15,15,0.8,0.8,W-L,wins,64.70588235294117,9.315068493150685,63.63636363636363,9.04109589041096,100.0,0.273972602739726,0.024657534246575342,168.13200498132005
"(60,60,60,1.2,1.2,W-L,wins)",60,60,60,1.2,1.2,W-L,wins,50.0,16.986301369863014,65.0,5.47945205479452,42.85714285714285,11.506849315068491,0.016438356164383564,167.9794520547945
"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,45.90909090909091,60.273972602739725,57.83132530120482,22.73972602739726,38.68613138686131,37.53424657534247,0.035616438356164376,167.31803928040932
"(15,15,15,0.4,0.4,T/L,earnings)",15,15,15,0.4,0.4,T/L,earnings,45.98540145985402,37.53424657534247,61.70212765957447,12.876712328767123,37.77777777777778,24.65753424657534,0.030136986301369864,167.1320314777033
"(15,15,15,0.4,0.4,W/L,earnings)",15,15,15,0.4,0.4,W/L,earnings,45.98540145985402,37.53424657534247,61.70212765957447,12.876712328767123,37.77777777777778,24.65753424657534,0.030136986301369864,167.1320314777033
"(15,15,15,0.4,0.4,W/T,earnings)",15,15,15,0.4,0.4,W/T,earnings,45.39007092198582,38.63013698630137,61.224489795918366,13.424657534246576,36.95652173913044,25.2054794520548,0.030136986301369868,166.48588202404247
"(15,15,15,1.6,1.6,W/L,wins)",15,15,15,1.6,1.6,W/L,wins,64.70588235294117,4.657534246575342,64.70588235294117,4.657534246575342,,0.0,0.013698630136986306,166.42224012892828
"(15,15,15,1.6,1.6,T/L,wins)",15,15,15,1.6,1.6,T/L,wins,64.70588235294117,4.657534246575342,64.70588235294117,4.657534246575342,,0.0,0.013698630136986306,166.42224012892828
"(60,60,60,1.6,1.6,T/L,wins)",60,60,60,1.6,1.6,T/L,wins,62.96296296296296,7.397260273972603,62.96296296296296,7.397260273972603,,0.0,0.019178082191780826,164.80466768137998
"(60,60,60,1.6,1.6,W/L,wins)",60,60,60,1.6,1.6,W/L,wins,62.96296296296296,7.397260273972603,62.96296296296296,7.397260273972603,,0.0,0.019178082191780826,164.80466768137998
"(60,60,60,1.6,1.6,W/T,earnings)",60,60,60,1.6,1.6,W/T,earnings,64.28571428571429,3.835616438356164,64.28571428571429,3.835616438356164,,0.0,0.010958904109589045,164.5499021526419
"(60,60,60,1.6,1.6,W-L,earnings)",60,60,60,1.6,1.6,W-L,earnings,64.28571428571429,3.835616438356164,64.28571428571429,3.835616438356164,,0.0,0.010958904109589045,164.5499021526419
"(15,15,15,0.4,0.4,W-L,earnings)",15,15,15,0.4,0.4,W-L,earnings,45.32374100719424,38.08219178082192,60.41666666666666,13.150684931506849,37.362637362637365,24.931506849315067,0.02739726027397259,164.19235159817347
"(60,60,60,0.8,0.8,W-L,wins)",60,60,60,0.8,0.8,W-L,wins,49.01960784313726,41.917808219178085,60.0,12.32876712328767,44.44444444444444,29.58904109589041,0.024657534246575335,162.32876712328766
"(60,60,60,0.8,0.8,W/L,wins)",60,60,60,0.8,0.8,W/L,wins,48.83720930232558,35.342465753424655,58.064516129032256,16.986301369863014,40.298507462686565,18.356164383561644,0.027397260273972615,162.14759169244365
"(60,60,60,0.8,0.8,T/L,wins)",60,60,60,0.8,0.8,T/L,wins,48.83720930232558,35.342465753424655,58.064516129032256,16.986301369863014,40.298507462686565,18.356164383561644,0.027397260273972615,162.14759169244365
"(15,15,15,1.6,1.6,W/T,earnings)",15,15,15,1.6,1.6,W/T,earnings,61.11111111111112,4.931506849315069,62.5,4.383561643835616,50.0,0.547945205479452,0.010958904109589041,160.6335616438356
"(30,30,30,1.6,1.6,W/T,earnings)",30,30,30,1.6,1.6,W/T,earnings,62.5,4.383561643835616,62.5,4.383561643835616,,0.0,0.010958904109589041,160.6335616438356
"(30,30,30,0.8,0.8,W/T,wins)",30,30,30,0.8,0.8,W/T,wins,44.56521739130435,25.2054794520548,59.523809523809526,11.506849315068491,32.0,13.6986301369863,0.02191780821917808,160.3163731245923
"(30,30,30,0.8,0.8,W/T,earnings)",30,30,30,0.8,0.8,W/T,earnings,43.28358208955224,18.356164383561644,59.523809523809526,11.506849315068491,16.0,6.849315068493151,0.02191780821917808,160.3163731245923
