summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(60,60,60,0.8,0.8,W-L,wins)",60,60,60,0.8,0.8,W-L,wins,40.0,36.98630136986301,100.0,1.36986301369863,37.69230769230769,35.61643835616438,0.0136986301369863,251.36986301369862
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,36.0,13.6986301369863,100.0,0.547945205479452,33.333333333333336,13.150684931506849,0.005479452054794521,250.54794520547946
"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,35.294117647058826,13.972602739726028,100.0,0.547945205479452,32.6530612244898,13.424657534246576,0.005479452054794521,250.54794520547946
"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,36.53846153846154,14.246575342465754,100.0,0.547945205479452,34.0,13.6986301369863,0.005479452054794521,250.54794520547946
"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,35.294117647058826,13.972602739726028,100.0,0.547945205479452,32.6530612244898,13.424657534246576,0.005479452054794521,250.54794520547946
"(7,7,7,1.2,1.2,W/L,wins)",7,7,7,1.2,1.2,W/L,wins,40.0,10.95890410958904,100.0,0.273972602739726,38.46153846153846,10.684931506849315,0.0027397260273972603,250.27397260273972
"(7,7,7,1.6,1.6,T/L,wins)",7,7,7,1.6,1.6,T/L,wins,45.71428571428572,9.58904109589041,100.0,0.273972602739726,44.11764705882353,9.315068493150685,0.0027397260273972603,250.27397260273972
"(7,7,7,1.2,1.2,W/T,earnings)",7,7,7,1.2,1.2,W/T,earnings,33.333333333333336,10.684931506849315,100.0,0.273972602739726,31.57894736842105,10.41095890410959,0.0027397260273972603,250.27397260273972
"(7,7,7,1.6,1.6,W/T,earnings)",7,7,7,1.6,1.6,W/T,earnings,31.25,8.767123287671232,100.0,0.273972602739726,29.032258064516128,8.493150684931507,0.0027397260273972603,250.27397260273972
"(7,7,7,1.2,1.2,T/L,wins)",7,7,7,1.2,1.2,T/L,wins,40.0,10.95890410958904,100.0,0.273972602739726,38.46153846153846,10.684931506849315,0.0027397260273972603,250.27397260273972
"(7,7,7,1.6,1.6,W/L,wins)",7,7,7,1.6,1.6,W/L,wins,45.71428571428572,9.58904109589041,100.0,0.273972602739726,44.11764705882353,9.315068493150685,0.0027397260273972603,250.27397260273972
"(7,7,7,1.2,1.2,W/L,earnings)",7,7,7,1.2,1.2,W/L,earnings,34.21052631578947,10.41095890410959,100.0,0.273972602739726,32.432432432432435,10.136986301369864,0.0027397260273972603,250.27397260273972
"(7,7,7,1.2,1.2,T/L,earnings)",7,7,7,1.2,1.2,T/L,earnings,34.21052631578947,10.41095890410959,100.0,0.273972602739726,32.432432432432435,10.136986301369864,0.0027397260273972603,250.27397260273972
